timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,latitude,longitude,altitude,satellite_count,position_lock,temperature,pressure,barometer_altitude,rocket_state,l1_extension,l2_extension,
1563930,1.50865,0.109068,-0.806664,-149.87,339.78,121.38,0.44954,-0.6391,0.28014,41.4755,-89.5,1167.92,19,1,21.08,871.63,1295.2,7,0.0501472,0,
1563940,1.91711,0.051972,-1.0087,-146.23,327.32,120.96,0.4102,-0.64036,0.3556,41.4755,-89.5,1167.92,19,1,21.1,871.72,1294.4,7,0.0509448,0,
1563950,1.91711,0.051972,-1.0087,-146.23,327.32,120.96,0.4102,-0.64036,0.3556,41.4755,-89.5,1167.92,19,1,21.1,871.72,1294.4,7,0.0509448,0,
1563960,1.91711,0.051972,-1.0087,-146.23,327.32,120.96,0.4102,-0.64036,0.3556,41.4755,-89.5,1167.92,19,1,21.1,871.72,1294.4,7,0.0509448,0,
1563970,1.89588,0.101016,-1.21951,-147.42,305.48,112.63,0.35896,-0.63812,0.41048,41.4755,-89.5,1167.92,19,1,21.09,871.75,1294.06,7,0.0474235,0,
1563980,1.89588,0.101016,-1.21951,-147.42,305.48,112.63,0.35896,-0.63812,0.41048,41.4755,-89.5,1167.92,19,1,21.09,871.75,1294.06,7,0.0474235,0,
1563990,2.06058,0.141276,-1.47864,-154.63,276.64,99.33,0.30912,-0.62286,0.4662,41.4755,-89.5,1167.92,19,1,21.1,871.66,1295,7,0.0430545,0,
1564000,2.06058,0.141276,-1.47864,-154.63,276.64,99.33,0.30912,-0.62286,0.4662,41.4755,-89.5,1167.92,19,1,21.1,871.66,1295,7,0.0430545,0,
1564010,2.06058,0.141276,-1.47864,-154.63,276.64,99.33,0.30912,-0.62286,0.4662,41.4755,-89.5,1167.92,19,1,21.1,871.66,1295,7,0.0430545,0,
1564020,2.08913,0.178608,-1.82195,-169.82,234.36,83.65,0.25102,-0.60354,0.5019,41.4755,-89.5,1163.55,19,1,21.1,871.62,1295.39,7,0.0379129,0,
1564030,2.08913,0.178608,-1.82195,-169.82,234.36,83.65,0.25102,-0.60354,0.5019,41.4755,-89.5,1163.55,19,1,21.1,871.62,1295.39,7,0.0379129,0,
1564040,2.08913,0.178608,-1.82195,-169.82,234.36,83.65,0.25102,-0.60354,0.5019,41.4755,-89.5,1163.55,19,1,21.1,871.62,1295.39,7,0.0379129,0,
1564050,1.87685,0.388692,-1.96981,-192.08,229.11,69.93,0.19992,-0.57946,0.52332,41.4755,-89.5,1163.55,19,1,21.11,871.69,1294.74,7,0.0300039,0,
1564060,1.87685,0.388692,-1.96981,-192.08,229.11,69.93,0.19992,-0.57946,0.52332,41.4755,-89.5,1163.55,19,1,21.11,871.69,1294.74,7,0.0300039,0,
1564070,1.52476,0.572424,-2.0496,-219.59,207.06,59.85,0.1512,-0.54096,0.54054,41.4755,-89.5,1163.55,19,1,21.11,871.66,1295.04,7,0.0337376,0,
1564080,1.52476,0.572424,-2.0496,-219.59,207.06,59.85,0.1512,-0.54096,0.54054,41.4755,-89.5,1163.55,19,1,21.11,871.66,1295.04,7,0.0337376,0,
1564090,1.52476,0.572424,-2.0496,-219.59,207.06,59.85,0.1512,-0.54096,0.54054,41.4755,-89.5,1163.55,19,1,21.11,871.66,1295.04,7,0.0337376,0,
1564100,1.26709,0.959652,-2.267,-269.85,173.11,51.1,0.06958,-0.45206,0.54068,41.4755,-89.5,1163.55,19,1,21.07,871.69,1294.57,7,0.0282709,0,
1564110,1.26709,0.959652,-2.267,-269.85,173.11,51.1,0.06958,-0.45206,0.54068,41.4755,-89.5,1163.55,19,1,21.07,871.69,1294.57,7,0.0282709,0,
1564120,1.26709,0.959652,-2.267,-269.85,173.11,51.1,0.06958,-0.45206,0.54068,41.4755,-89.5,1163.55,19,1,21.07,871.69,1294.57,7,0.0217908,0,
1564130,1.26709,0.959652,-2.267,-269.85,173.11,51.1,0.06958,-0.45206,0.54068,41.4755,-89.5,1163.55,19,1,21.07,871.69,1294.57,7,0.0217908,0,
1564140,0.94428,1.16827,-2.18209,-301.84,157.36,51.03,0.04312,-0.399,0.52276,41.4755,-89.5,1163.55,19,1,21.07,872.1,1290.52,7,0.0215523,0,
1564150,0.94428,1.16827,-2.18209,-301.84,157.36,51.03,0.04312,-0.399,0.52276,41.4755,-89.5,1163.55,19,1,21.07,872.1,1290.52,7,0.0215523,0,
1564160,0.94428,1.16827,-2.18209,-301.84,157.36,51.03,0.04312,-0.399,0.52276,41.4755,-89.5,1163.55,19,1,21.07,872.1,1290.52,7,0.0215523,0,
1564170,0.689544,1.18511,-1.76778,-333.76,140.07,57.61,0.01666,-0.34496,0.48958,41.4755,-89.5,1163.55,19,1,21.07,872.14,1290.13,7,0.0187797,0,
1564180,0.689544,1.18511,-1.76778,-333.76,140.07,57.61,0.01666,-0.34496,0.48958,41.4755,-89.5,1163.55,19,1,21.07,872.14,1290.13,7,0.0187797,0,
1564190,1.12948,2.97704,-2.18722,-359.94,134.54,56,-0.00672,-0.29288,0.44968,41.4755,-89.5,1163.55,19,1,21.09,872.36,1288.04,7,0.0195228,0,
1564200,1.12948,2.97704,-2.18722,-359.94,134.54,56,-0.00672,-0.29288,0.44968,41.4755,-89.5,1163.55,19,1,21.09,872.36,1288.04,7,0.0195228,0,
1564210,1.12948,2.97704,-2.18722,-359.94,134.54,56,-0.00672,-0.29288,0.44968,41.4755,-89.5,1163.55,19,1,21.09,872.36,1288.04,7,0.0195228,0,
1564220,0.173484,2.16599,-2.00422,-389.9,125.02,75.6,-0.01568,-0.23744,0.37674,41.4755,-89.5,1160.22,18,1,21.09,872.4,1287.65,7,0.0174298,0,
1564230,0.173484,2.16599,-2.00422,-389.9,125.02,75.6,-0.01568,-0.23744,0.37674,41.4755,-89.5,1160.22,18,1,21.09,872.4,1287.65,7,0.0174298,0,
1564240,0.173484,2.16599,-2.00422,-389.9,125.02,75.6,-0.01568,-0.23744,0.37674,41.4755,-89.5,1160.22,18,1,21.09,872.4,1287.65,7,0.0174298,0,
1564250,0.679296,3.0766,-2.61983,-401.1,131.18,75.81,-0.01624,-0.20468,0.29344,41.4755,-89.5,1160.22,18,1,21.08,872.29,1288.69,7,0.0203837,0,
1564260,0.679296,3.0766,-2.61983,-401.1,131.18,75.81,-0.01624,-0.20468,0.29344,41.4755,-89.5,1160.22,18,1,21.08,872.29,1288.69,7,0.0203837,0,
1564270,1.3015,1.69019,1.0065,-424.69,135.38,88.97,-0.01792,-0.1708,0.20678,41.4755,-89.5,1160.22,18,1,21.09,872.71,1284.59,7,0.0207856,0,
1564280,1.3015,1.69019,1.0065,-424.69,135.38,88.97,-0.01792,-0.1708,0.20678,41.4755,-89.5,1160.22,18,1,21.09,872.71,1284.59,7,0.0207856,0,
1564290,1.3015,1.69019,1.0065,-424.69,135.38,88.97,-0.01792,-0.1708,0.20678,41.4755,-89.5,1160.22,18,1,21.09,872.71,1284.59,7,0.0207856,0,
1564300,1.28759,1.22976,-0.295728,-424.62,144.9,96.46,-0.00672,-0.15722,0.10234,41.4755,-89.5,1158.8,18,1,21.09,872.9,1282.72,7,0.0228349,0,
1564310,1.28759,1.22976,-0.295728,-424.62,144.9,96.46,-0.00672,-0.15722,0.10234,41.4755,-89.5,1158.8,18,1,21.09,872.9,1282.72,7,0.0228349,0,
1564320,1.51158,1.08263,1.01528,-397.67,151.69,96.74,0.01764,-0.15708,0.0028,41.4755,-89.5,1158.8,18,1,21.1,873.02,1281.58,7,0.0235355,0,
1564330,1.51158,1.08263,1.01528,-397.67,151.69,96.74,0.01764,-0.15708,0.0028,41.4755,-89.5,1158.8,18,1,21.1,873.02,1281.58,7,0.0235355,0,
1564340,1.51158,1.08263,1.01528,-397.67,151.69,96.74,0.01764,-0.15708,0.0028,41.4755,-89.5,1158.8,18,1,21.1,873.02,1281.58,7,0.0235355,0,
1564350,1.63748,0.62586,2.76184,-347.48,166.81,96.11,0.04914,-0.17948,-0.08218,41.4755,-89.5,1158.8,18,1,21.1,872.77,1284.04,7,0.0267761,0,
1564360,1.63748,0.62586,2.76184,-347.48,166.81,96.11,0.04914,-0.17948,-0.08218,41.4755,-89.5,1158.8,18,1,21.1,872.77,1284.04,7,0.0267761,0,
1564370,1.63748,0.62586,2.76184,-347.48,166.81,96.11,0.04914,-0.17948,-0.08218,41.4755,-89.5,1158.8,18,1,21.1,872.77,1284.04,7,0.0267761,0,
1564380,1.44424,-0.063684,3.05244,-237.79,206.08,89.53,0.09842,-0.21952,-0.1785,41.4755,-89.5,1158.8,18,1,21.07,872.89,1282.73,7,0.0354849,0,
1564390,1.44424,-0.063684,3.05244,-237.79,206.08,89.53,0.09842,-0.21952,-0.1785,41.4755,-89.5,1158.8,18,1,21.07,872.89,1282.73,7,0.0354849,0,
1564400,1.44424,-0.063684,3.05244,-237.79,206.08,89.53,0.09842,-0.21952,-0.1785,41.4755,-89.5,1158.8,18,1,21.07,872.89,1282.73,7,0.0354849,0,
1564410,1.44424,-0.063684,3.05244,-237.79,206.08,89.53,0.09842,-0.21952,-0.1785,41.4755,-89.5,1158.8,18,1,21.07,872.89,1282.73,7,0.0354849,0,
1564420,1.4435,-0.382104,2.45513,-171.85,236.81,84.63,0.13594,-0.25158,-0.19894,41.4755,-89.5,1158.8,18,1,21.06,872.75,1284.06,7,0.0307043,0,
1564430,1.4435,-0.382104,2.45513,-171.85,236.81,84.63,0.13594,-0.25158,-0.19894,41.4755,-89.5,1158.8,18,1,21.06,872.75,1284.06,7,0.0307043,0,
1564440,1.4435,-0.382104,2.45513,-171.85,236.81,84.63,0.13594,-0.25158,-0.19894,41.4755,-89.5,1158.8,18,1,21.06,872.75,1284.06,7,0.0307043,0,
1564450,1.33663,-0.570228,2.00934,-116.06,264.74,77.56,0.18186,-0.27888,-0.22134,41.4755,-89.5,1158.8,18,1,21.06,872.43,1287.22,7,0.0391,0,
1564460,1.33663,-0.570228,2.00934,-116.06,264.74,77.56,0.18186,-0.27888,-0.22134,41.4755,-89.5,1158.8,18,1,21.06,872.43,1287.22,7,0.0391,0,
1564470,1.36225,-0.6954,1.71288,-69.79,300.16,67.06,0.25368,-0.30996,-0.21224,41.4755,-89.5,1158.8,18,1,21.05,872.43,1287.18,7,0.0429639,0,
1564480,1.36225,-0.6954,1.71288,-69.79,300.16,67.06,0.25368,-0.30996,-0.21224,41.4755,-89.5,1158.8,18,1,21.05,872.43,1287.18,7,0.0429639,0,
1564490,1.36225,-0.6954,1.71288,-69.79,300.16,67.06,0.25368,-0.30996,-0.21224,41.4755,-89.5,1158.8,18,1,21.05,872.43,1287.18,7,0.0429639,0,
1564500,1.12216,-1.87319,0.710772,-21.98,321.72,54.88,0.29442,-0.31878,-0.17528,41.4755,-89.5,1154.84,18,1,21.07,872.31,1288.45,7,0.049152,0,
1564510,1.12216,-1.87319,0.710772,-21.98,321.72,54.88,0.29442,-0.31878,-0.17528,41.4755,-89.5,1154.84,18,1,21.07,872.31,1288.45,7,0.049152,0,
1564520,1.12216,-1.87319,0.710772,-21.98,321.72,54.88,0.29442,-0.31878,-0.17528,41.4755,-89.5,1154.84,18,1,21.05,872.48,1286.68,7,0.0507703,0,
1564530,4.57207,-9.49111,-0.58194,32.97,412.02,36.89,0.32998,-0.32452,-0.12754,41.4755,-89.5,1154.84,18,1,21.05,872.48,1286.68,7,0.0723367,0,
1564540,4.57207,-9.49111,-0.58194,32.97,412.02,36.89,0.32998,-0.32452,-0.12754,41.4755,-89.5,1154.84,18,1,21.05,872.48,1286.68,7,0.0723367,0,
1564550,1.46034,-1.78169,-0.741516,20.51,363.44,-2.73,0.34888,-0.30688,-0.06608,41.4755,-89.5,1154.84,18,1,21.06,872.23,1289.19,7,0.0486486,0,
1564560,1.46034,-1.78169,-0.741516,20.51,363.44,-2.73,0.34888,-0.30688,-0.06608,41.4755,-89.5,1154.84,18,1,21.06,872.23,1289.19,7,0.0486486,0,
1564570,1.46034,-1.78169,-0.741516,20.51,363.44,-2.73,0.34888,-0.30688,-0.06608,41.4755,-89.5,1154.84,18,1,21.06,872.23,1289.19,7,0.0486486,0,
1564580,0.745908,-1.46107,-1.02773,7.14,362.25,-36.54,0.36176,-0.30492,0.03024,41.4755,-89.5,1154.84,18,1,21.04,872.32,1288.22,7,0.0542005,0,
1564590,0.745908,-1.46107,-1.02773,7.14,362.25,-36.54,0.36176,-0.30492,0.03024,41.4755,-89.5,1154.84,18,1,21.04,872.32,1288.22,7,0.0542005,0,
1564600,0.745908,-1.46107,-1.02773,7.14,362.25,-36.54,0.36176,-0.30492,0.03024,41.4755,-89.5,1154.84,18,1,21.04,872.32,1288.22,7,0.0542005,0,
1564610,0.745908,-1.46107,-1.02773,7.14,362.25,-36.54,0.36176,-0.30492,0.03024,41.4755,-89.5,1154.84,18,1,21.04,872.32,1288.22,7,0.0542005,0,
1564620,0.580476,-1.05188,-0.292068,-6.02,355.74,-43.12,0.35882,-0.29722,0.0875,41.4755,-89.5,1154.84,18,1,21.05,872.55,1285.99,7,0.0543408,0,
1564630,0.580476,-1.05188,-0.292068,-6.02,355.74,-43.12,0.35882,-0.29722,0.0875,41.4755,-89.5,1154.84,18,1,21.05,872.55,1285.99,7,0.0543408,0,
1564640,0.580476,-1.05188,-0.292068,-6.02,355.74,-43.12,0.35882,-0.29722,0.0875,41.4755,-89.5,1154.84,18,1,21.05,872.55,1285.99,7,0.0543408,0,
1564650,0.455304,-0.654408,-0.339648,-13.79,342.93,-44.8,0.34244,-0.29176,0.13538,41.4755,-89.5,1154.84,18,1,21.04,872.67,1284.77,7,0.0524063,0,
1564660,0.455304,-0.654408,-0.339648,-13.79,342.93,-44.8,0.34244,-0.29176,0.13538,41.4755,-89.5,1154.84,18,1,21.04,872.67,1284.77,7,0.0524063,0,
1564670,0.623664,-0.692472,-0.243756,-18.83,332.57,-48.51,0.31976,-0.28154,0.19642,41.4755,-89.5,1154.84,18,1,21.07,872.5,1286.57,7,0.0497512,0,
1564680,0.623664,-0.692472,-0.243756,-18.83,332.57,-48.51,0.31976,-0.28154,0.19642,41.4755,-89.5,1154.84,18,1,21.07,872.5,1286.57,7,0.0497512,0,
1564690,0.623664,-0.692472,-0.243756,-18.83,332.57,-48.51,0.31976,-0.28154,0.19642,41.4755,-89.5,1154.84,18,1,21.07,872.5,1286.57,7,0.0497512,0,
1564700,0.499224,-1.02553,-0.527772,-26.32,323.54,-51.03,0.28882,-0.27384,0.2352,41.4755,-89.5,1153.3,19,1,21.05,872.52,1286.29,7,0.0484845,0,
1564710,0.499224,-1.02553,-0.527772,-26.32,323.54,-51.03,0.28882,-0.27384,0.2352,41.4755,-89.5,1153.3,19,1,21.05,872.52,1286.29,7,0.0484845,0,
1564720,0.423096,-1.17413,-0.716628,-34.58,320.81,-52.43,0.2562,-0.26166,0.26894,41.4755,-89.5,1153.3,19,1,21.05,872.51,1286.39,7,0.0472865,0,
1564730,0.423096,-1.17413,-0.716628,-34.58,320.81,-52.43,0.2562,-0.26166,0.26894,41.4755,-89.5,1153.3,19,1,21.05,872.51,1286.39,7,0.0472865,0,
1564740,0.423096,-1.17413,-0.716628,-34.58,320.81,-52.43,0.2562,-0.26166,0.26894,41.4755,-89.5,1153.3,19,1,21.05,872.51,1286.39,7,0.0472865,0,
1564750,0.065148,-1.17193,-0.862296,-46.48,329.14,-50.82,0.21728,-0.25004,0.29596,41.4755,-89.5,1153.3,19,1,21.06,872.52,1286.33,7,0.0478133,0,
1564760,0.065148,-1.17193,-0.862296,-46.48,329.14,-50.82,0.21728,-0.25004,0.29596,41.4755,-89.5,1153.3,19,1,21.06,872.52,1286.33,7,0.0478133,0,
1564770,0.065148,-1.17193,-0.862296,-46.48,329.14,-50.82,0.21728,-0.25004,0.29596,41.4755,-89.5,1153.3,19,1,21.06,872.52,1286.33,7,0.0478133,0,
1564780,-0.374052,-1.14558,-0.708576,-59.71,344.61,-43.05,0.17416,-0.23646,0.31962,41.4755,-89.5,1151.67,19,1,21.05,872.67,1284.81,7,0.0503546,0,
1564790,-0.374052,-1.14558,-0.708576,-59.71,344.61,-43.05,0.17416,-0.23646,0.31962,41.4755,-89.5,1151.67,19,1,21.05,872.67,1284.81,7,0.0503546,0,
1564800,-0.61488,-1.46986,-1.10093,-74.55,370.3,-24.43,0.12628,-0.2247,0.32326,41.4755,-89.5,1151.67,19,1,21.07,872.92,1282.43,7,0.0535095,0,
1564810,-0.61488,-1.46986,-1.10093,-74.55,370.3,-24.43,0.12628,-0.2247,0.32326,41.4755,-89.5,1151.67,19,1,21.07,872.92,1282.43,7,0.0535095,0,
1564820,-0.61488,-1.46986,-1.10093,-74.55,370.3,-24.43,0.12628,-0.2247,0.32326,41.4755,-89.5,1151.67,19,1,21.07,872.92,1282.43,7,0.0535095,0,
1564830,-1.08702,-1.39446,-0.778116,-82.39,398.93,2.8,0.0784,-0.2163,0.3276,41.4755,-89.5,1151.67,19,1,21.08,873.28,1278.93,7,0.0585569,0,
1564840,-1.08702,-1.39446,-0.778116,-82.39,398.93,2.8,0.0784,-0.2163,0.3276,41.4755,-89.5,1151.67,19,1,21.08,873.28,1278.93,7,0.0585569,0,
1564850,-1.28832,-1.17193,-0.166896,-79.24,418.46,37.59,0.03542,-0.2072,0.32564,41.4755,-89.5,1151.67,19,1,21.08,873.33,1278.43,7,0.0631961,0,
1564860,-1.28832,-1.17193,-0.166896,-79.24,418.46,37.59,0.03542,-0.2072,0.32564,41.4755,-89.5,1149.85,19,1,21.08,873.33,1278.43,7,0.0631961,0,
1564870,-1.28832,-1.17193,-0.166896,-79.24,418.46,37.59,0.03542,-0.2072,0.32564,41.4755,-89.5,1149.85,19,1,21.08,873.33,1278.43,7,0.0631961,0,
1564880,-1.07238,-0.879864,0.401868,-62.02,429.94,71.82,-0.00686,-0.19796,0.30226,41.4755,-89.5,1149.85,19,1,21.09,873.49,1276.9,7,0.0650657,0,
1564890,-1.07238,-0.879864,0.401868,-62.02,429.94,71.82,-0.00686,-0.19796,0.30226,41.4755,-89.5,1149.85,19,1,21.09,873.49,1276.9,7,0.0650657,0,
1564900,-1.07238,-0.879864,0.401868,-62.02,429.94,71.82,-0.00686,-0.19796,0.30226,41.4755,-89.5,1149.85,19,1,21.09,873.49,1276.9,7,0.0650657,0,
1564910,-0.832284,-0.848388,0.488244,-28.84,430.36,96.81,-0.03766,-0.19138,0.29316,41.4755,-89.5,1149.85,19,1,21.09,873.77,1274.14,7,0.0658503,0,
1564920,-0.832284,-0.848388,0.488244,-28.84,430.36,96.81,-0.03766,-0.19138,0.29316,41.4755,-89.5,1149.85,19,1,21.09,873.77,1274.14,7,0.0658503,0,
1564930,-0.38064,-0.780312,0.765672,9.1,417.2,108.22,-0.06356,-0.18158,0.27664,41.4755,-89.5,1149.85,19,1,21.08,873.89,1272.92,7,0.0644248,0,
1564940,-0.38064,-0.780312,0.765672,9.1,417.2,108.22,-0.06356,-0.18158,0.27664,41.4755,-89.5,1149.85,19,1,21.08,873.89,1272.92,7,0.0644248,0,
1564950,-0.38064,-0.780312,0.765672,9.1,417.2,108.22,-0.06356,-0.18158,0.27664,41.4755,-89.5,1149.85,19,1,21.08,873.89,1272.92,7,0.0644248,0,
1564960,-0.108336,-0.836676,0.813984,49.84,403.13,104.51,-0.08134,-0.17458,0.25998,41.4755,-89.5,1148.38,19,1,21.1,874.12,1270.74,7,0.0608682,0,
1564970,-0.108336,-0.836676,0.813984,49.84,403.13,104.51,-0.08134,-0.17458,0.25998,41.4755,-89.5,1148.38,19,1,21.1,874.12,1270.74,7,0.0608682,0,
1564980,0.043188,-0.781044,0.56364,86.1,392.91,90.16,-0.09828,-0.17962,0.26712,41.4755,-89.5,1148.38,19,1,21.11,874.24,1269.6,7,0.0586532,0,
1564990,0.043188,-0.781044,0.56364,86.1,392.91,90.16,-0.09828,-0.17962,0.26712,41.4755,-89.5,1148.38,19,1,21.11,874.24,1269.6,7,0.0586532,0,
1565000,0.043188,-0.781044,0.56364,86.1,392.91,90.16,-0.09828,-0.17962,0.26712,41.4755,-89.5,1148.38,19,1,21.11,874.24,1269.6,7,0.0586532,0,
1565010,-0.050508,-0.72468,0.52704,113.12,383.11,69.86,-0.1099,-0.17836,0.2688,41.4755,-89.5,1148.38,19,1,21.1,874.2,1269.95,7,0.057571,0,
1565020,-0.050508,-0.72468,0.52704,113.12,383.11,69.86,-0.1099,-0.17836,0.2688,41.4755,-89.5,1148.38,19,1,21.1,874.2,1269.95,7,0.057571,0,
1565030,-0.050508,-0.72468,0.52704,113.12,383.11,69.86,-0.1099,-0.17836,0.2688,41.4755,-89.5,1148.38,19,1,21.1,874.2,1269.95,7,0.057571,0,
1565040,-0.106872,-0.694668,0.390156,136.29,378.28,44.94,-0.13818,-0.1869,0.2709,41.4755,-89.5,1146.8,19,1,21.1,874.22,1269.75,7,0.0561516,0,
1565050,-0.106872,-0.694668,0.390156,136.29,378.28,44.94,-0.13818,-0.1869,0.2709,41.4755,-89.5,1146.8,19,1,21.1,874.22,1269.75,7,0.0561516,0,
1565060,-0.17934,-0.69174,0.255468,151.27,376.74,19.39,-0.1589,-0.19194,0.26362,41.4755,-89.5,1146.8,19,1,21.08,874.06,1271.24,7,0.0560086,0,
1565070,-0.17934,-0.69174,0.255468,151.27,376.74,19.39,-0.1589,-0.19194,0.26362,41.4755,-89.5,1146.8,19,1,21.08,874.06,1271.24,7,0.0560086,0,
1565080,-0.17934,-0.69174,0.255468,151.27,376.74,19.39,-0.1589,-0.19194,0.26362,41.4755,-89.5,1146.8,19,1,21.08,874.06,1271.24,7,0.0560086,0,
1565090,-0.1647,-0.763476,0.32574,161.7,378.14,-8.33,-0.21168,-0.20678,0.26978,41.4755,-89.5,1146.8,19,1,21.07,874.05,1271.3,7,0.056363,0,
1565100,-0.1647,-0.763476,0.32574,161.7,378.14,-8.33,-0.21168,-0.20678,0.26978,41.4755,-89.5,1146.8,19,1,21.07,874.05,1271.3,7,0.056363,0,
1565110,-0.1647,-0.763476,0.32574,161.7,378.14,-8.33,-0.21168,-0.20678,0.26978,41.4755,-89.5,1146.8,19,1,21.07,874.05,1271.3,7,0.056363,0,
1565120,-0.297192,-0.577548,0.1281,164.15,382.13,-35.84,-0.25004,-0.22036,0.25914,41.4754,-89.5,1145.1,19,1,21.1,874.01,1271.82,7,0.0569176,0,
1565130,-0.297192,-0.577548,0.1281,164.15,382.13,-35.84,-0.25004,-0.22036,0.25914,41.4754,-89.5,1145.1,19,1,21.1,874.01,1271.82,7,0.0569176,0,
1565140,-0.394548,-0.726876,-0.118584,157.08,389.48,-59.5,-0.28952,-0.2408,0.23828,41.4754,-89.5,1145.1,19,1,21.1,874.24,1269.56,7,0.0578198,0,
1565150,-0.394548,-0.726876,-0.118584,157.08,389.48,-59.5,-0.28952,-0.2408,0.23828,41.4754,-89.5,1145.1,19,1,21.1,874.24,1269.56,7,0.0578198,0,
1565160,-0.394548,-0.726876,-0.118584,157.08,389.48,-59.5,-0.28952,-0.2408,0.23828,41.4754,-89.5,1145.1,19,1,21.1,874.24,1269.56,7,0.0578198,0,
1565170,-0.689544,-0.857904,-0.05124,142.24,402.01,-80.99,-0.32998,-0.25578,0.21434,41.4754,-89.5,1145.1,19,1,21.11,874.17,1270.29,7,0.059316,0,
1565180,-0.689544,-0.857904,-0.05124,142.24,402.01,-80.99,-0.32998,-0.25578,0.21434,41.4754,-89.5,1145.1,19,1,21.11,874.17,1270.29,7,0.059316,0,
1565190,-0.773724,-0.442128,-0.51606,110.39,424.2,-104.44,-0.38444,-0.28462,0.1449,41.4754,-89.5,1145.1,19,1,21.05,874.4,1267.76,7,0.0618015,0,
1565200,-0.773724,-0.442128,-0.51606,110.39,424.2,-104.44,-0.38444,-0.28462,0.1449,41.4754,-89.5,1145.1,19,1,21.05,874.4,1267.76,7,0.0618015,0,
1565210,-0.773724,-0.442128,-0.51606,110.39,424.2,-104.44,-0.38444,-0.28462,0.1449,41.4754,-89.5,1145.1,19,1,21.05,874.4,1267.76,7,0.0618015,0,
1565220,-0.773724,-0.442128,-0.51606,110.39,424.2,-104.44,-0.38444,-0.28462,0.1449,41.4754,-89.5,1145.1,19,1,21.05,874.4,1267.76,7,0.0618015,0,
1565230,-0.773724,-0.442128,-0.51606,110.39,424.2,-104.44,-0.38444,-0.28462,0.1449,41.4754,-89.5,1145.1,19,1,21.05,874.4,1267.76,7,0.0618015,0,
1565240,-1.17632,-0.491172,-0.321348,90.58,440.93,-112.49,-0.40922,-0.30814,0.08442,41.4754,-89.5,1145.1,19,1,21.08,874.32,1268.68,7,0.0662588,0,
1565250,-1.17632,-0.491172,-0.321348,90.58,440.93,-112.49,-0.40922,-0.30814,0.08442,41.4754,-89.5,1145.1,19,1,21.08,874.32,1268.68,7,0.0681331,0,
1565260,-1.17632,-0.491172,-0.321348,90.58,440.93,-112.49,-0.40922,-0.30814,0.08442,41.4754,-89.5,1145.1,19,1,21.08,874.32,1268.68,7,0.0681331,0,
1565270,-0.65148,-0.385764,0.308172,69.09,455.84,-114.66,-0.42686,-0.32522,0.00924,41.4754,-89.5,1145.1,19,1,21.09,874.19,1270,7,0.0701592,0,
1565280,-0.65148,-0.385764,0.308172,69.09,455.84,-114.66,-0.42686,-0.32522,0.00924,41.4754,-89.5,1145.1,19,1,21.09,874.19,1270,7,0.0701592,0,
1565290,-0.621468,-0.4209,0.432612,46.41,470.26,-117.32,-0.42322,-0.34552,-0.07084,41.4754,-89.5,1145.1,19,1,21.07,874.53,1266.57,7,0.072267,0,
1565300,-0.621468,-0.4209,0.432612,46.41,470.26,-117.32,-0.42322,-0.34552,-0.07084,41.4754,-89.5,1145.1,19,1,21.07,874.53,1266.57,7,0.072267,0,
1565310,-0.621468,-0.4209,0.432612,46.41,470.26,-117.32,-0.42322,-0.34552,-0.07084,41.4754,-89.5,1145.1,19,1,21.07,874.53,1266.57,7,0.072267,0,
1565320,-0.469944,-0.586332,0.613416,30.24,483.98,-114.59,-0.39942,-0.37016,-0.14868,41.4754,-89.5,1141.64,19,1,21.07,874.11,1270.71,7,0.0742454,0,
1565330,-0.469944,-0.586332,0.613416,30.24,483.98,-114.59,-0.39942,-0.37016,-0.14868,41.4754,-89.5,1141.64,19,1,21.07,874.11,1270.71,7,0.0742454,0,
1565340,-0.245952,-0.453108,0.513864,15.61,489.72,-112,-0.36288,-0.38542,-0.23184,41.4754,-89.5,1141.64,19,1,21.06,874.2,1269.78,7,0.0739774,0,
1565350,-0.245952,-0.453108,0.513864,15.61,489.72,-112,-0.36288,-0.38542,-0.23184,41.4754,-89.5,1141.64,19,1,21.06,874.2,1269.78,7,0.0739774,0,
1565360,-0.245952,-0.453108,0.513864,15.61,489.72,-112,-0.36288,-0.38542,-0.23184,41.4754,-89.5,1141.64,19,1,21.06,874.2,1269.78,7,0.0739774,0,
1565370,-0.07686,-0.294264,0.2562,-0.49,491.54,-108.78,-0.30618,-0.40082,-0.3038,41.4754,-89.5,1141.64,19,1,21.07,874,1271.79,7,0.0737952,0,
1565380,-0.07686,-0.294264,0.2562,-0.49,491.54,-108.78,-0.30618,-0.40082,-0.3038,41.4754,-89.5,1141.64,19,1,21.07,874,1271.79,7,0.0737952,0,
1565390,-0.07686,-0.294264,0.2562,-0.49,491.54,-108.78,-0.30618,-0.40082,-0.3038,41.4754,-89.5,1141.64,19,1,21.07,874,1271.79,7,0.0737952,0,
1565400,0.09882,-0.104676,-0.115656,-38.64,488.46,-101.36,-0.15302,-0.43134,-0.40278,41.4754,-89.5,1141.64,19,1,21.04,874.06,1271.07,7,0.0727636,0,
1565410,0.09882,-0.104676,-0.115656,-38.64,488.46,-101.36,-0.15302,-0.43134,-0.40278,41.4754,-89.5,1141.64,19,1,21.04,874.06,1271.07,7,0.0727636,0,
