x,x_noise,vel,accel,accel_noise,CD,Sref,time_sim,predict_alt,flap_extension,kalman_alt,kalman_vel,kalman_accel
3856.821599966546,3864.112215553805,88.8070726300675,-10.698218829306535,-11.103170916531994,0.596,0.008760447364647391,39.59000000000069,4241.728146742668,0.0,3854.884072589374,88.78409820348593,-10.704067550520419
3857.7091358179605,3829.747921308689,88.70010125716955,-10.695972602637424,-10.977521314551835,0.596,0.008760447364647391,39.60000000000069,4241.728146742668,0.0,3854.884072589374,88.78409820348593,-10.704067550520419
3858.595602067903,3851.886100686095,88.593152330231,-10.69372994513332,-11.22927701954688,0.596,0.008760447364647391,39.61000000000069,4238.635121484093,0.0,3856.8232967239032,88.18510331350087,-10.697822826696038
3859.4809989406554,3865.0474623440246,88.48622581357616,-10.691490852764801,-9.855407156182597,0.596,0.008760447364647391,39.62000000000069,4238.635121484093,0.0,3856.8232967239032,88.18510331350087,-10.697822826696038
3860.365326660141,3863.2302570683073,88.37932167156954,-10.689255321510617,-10.267585467689122,0.596,0.008760447364647391,39.630000000000685,4238.635121484093,0.0,3856.8232967239032,88.18510331350087,-10.697822826696038
3861.248585449929,3855.3954569936764,88.27243986861589,-10.687023347357677,-10.479705473758818,0.596,0.008760447364647391,39.64000000000068,4238.635121484093,0.0,3856.8232967239032,88.18510331350087,-10.697822826696038
3862.1307755332323,3871.807948988352,88.16558036916004,-10.68479492630103,-9.903696116431073,0.596,0.008760447364647391,39.65000000000068,4238.635121484093,0.0,3856.8232967239032,88.18510331350087,-10.697822826696038
3863.011897132908,3842.3846040584676,88.05874313768685,-10.682570054343861,-11.15808150822989,0.596,0.008760447364647391,39.66000000000068,4238.635121484093,0.0,3856.8232967239032,88.18510331350087,-10.697822826696038
3863.891950471458,3880.984162992662,87.95192813872109,-10.680348727497455,-11.828524104417422,0.596,0.008760447364647391,39.67000000000068,4236.373752105298,0.0,3861.5748274250277,87.34255215055711,-10.684898475475382
3864.770935771031,3865.0726983053514,87.8451353368274,-10.678130941781198,-11.18246951565482,0.596,0.008760447364647391,39.680000000000675,4238.375625626584,0.0,3862.928075541045,87.42148300064106,-10.681452465788547
3865.6488532534204,3857.022705015378,87.73836469661019,-10.675916693222561,-10.870186154230122,0.596,0.008760447364647391,39.69000000000067,4238.375625626584,0.0,3862.928075541045,87.42148300064106,-10.681452465788547
3866.525703140066,3870.692544924402,87.63161618271359,-10.67370597785707,-10.335243976067703,0.596,0.008760447364647391,39.70000000000067,4238.375625626584,0.0,3862.928075541045,87.42148300064106,-10.681452465788547
3867.401485652055,3840.838742904462,87.52488975982129,-10.671498791728311,-10.570435206962815,0.596,0.008760447364647391,39.71000000000067,4238.375625626584,0.0,3862.928075541045,87.42148300064106,-10.681452465788547
3868.27620101012,3856.4479171405087,87.41818539265657,-10.669295130887896,-10.259614978477407,0.596,0.008760447364647391,39.72000000000067,4238.375625626584,0.0,3862.928075541045,87.42148300064106,-10.681452465788547
3869.149849434643,3865.427736735154,87.3115030459821,-10.667094991395464,-9.88028732270242,0.596,0.008760447364647391,39.730000000000665,4238.375625626584,0.0,3862.928075541045,87.42148300064106,-10.681452465788547
3870.0224311456523,3856.6547464657024,87.2048426846,-10.66489836931865,-11.295213868033683,0.596,0.008760447364647391,39.74000000000066,4238.0599755621,0.0,3868.082095835494,86.7531608098066,-10.668708200308588
3870.8939463628253,3863.1844972478484,87.09820427335158,-10.662705260733084,-10.817250191430427,0.596,0.008760447364647391,39.75000000000066,4238.0599755621,0.0,3868.082095835494,86.7531608098066,-10.668708200308588
3871.764395305488,3869.309039617936,86.99158777711747,-10.660515661722364,-10.906329143230755,0.596,0.008760447364647391,39.76000000000066,4238.0599755621,0.0,3868.082095835494,86.7531608098066,-10.668708200308588
3872.6337781926145,3888.2677127754037,86.88499316081736,-10.65832956837805,-10.986573100972183,0.596,0.008760447364647391,39.77000000000066,4238.0599755621,0.0,3868.082095835494,86.7531608098066,-10.668708200308588
3873.5020952428295,3897.6655972707235,86.77842038941002,-10.656146976799645,-10.956669489144064,0.596,0.008760447364647391,39.780000000000655,4239.882163270566,0.0,3871.9874692229646,86.49839312420966,-10.659327044999626
3874.369346674406,3877.3517823190477,86.67186942789318,-10.653967883094577,-11.020141033065341,0.596,0.008760447364647391,39.79000000000065,4239.882163270566,0.0,3871.9874692229646,86.49839312420966,-10.659327044999626
3875.235532705269,3903.388444441883,86.56534024130349,-10.65179228337819,-11.003516011955961,0.596,0.008760447364647391,39.80000000000065,4239.882163270566,0.0,3871.9874692229646,86.49839312420966,-10.659327044999626
3876.100653552993,3874.7533261021376,86.45883279471639,-10.649620173773725,-11.068883120243479,0.596,0.008760447364647391,39.81000000000065,4239.882163270566,0.0,3871.9874692229646,86.49839312420966,-10.659327044999626
3876.9647094348034,3864.7705911707167,86.35234705324605,-10.647451550412304,-10.117683176995806,0.596,0.008760447364647391,39.82000000000065,4239.882163270566,0.0,3871.9874692229646,86.49839312420966,-10.659327044999626
3877.827700567577,3873.8623230169533,86.24588298204533,-10.645286409432922,-10.998193818759663,0.596,0.008760447364647391,39.830000000000645,4239.882163270566,0.0,3871.9874692229646,86.49839312420966,-10.659327044999626
3878.689627167842,3886.472767068869,86.13944054630565,-10.64453938581964,-10.434966535516319,0.597,0.008760447364647391,39.84000000000064,4239.448350190552,0.0,3877.069060777566,85.82477395464997,-10.646876533261956
3879.5504893811108,3876.9037007597867,86.03300558372364,-10.642377300283934,-9.73419149554802,0.597,0.008760447364647391,39.85000000000064,4239.448350190552,0.0,3877.069060777566,85.82477395464997,-10.646876533261956
3880.410287352805,3887.117178334989,85.92659222604455,-10.640218692926268,-10.490063825833394,0.597,0.008760447364647391,39.86000000000064,4239.448350190552,0.0,3877.069060777566,85.82477395464997,-10.646876533261956
3881.2690212987995,3881.7600132433663,85.8202004385018,-10.638063559905444,-10.197068652792591,0.597,0.008760447364647391,39.87000000000064,4240.266387249837,0.0,3879.8404414495017,85.58349854973189,-10.641192933029503
3882.1266914346224,3877.966157940401,85.71383018636719,-10.635911897388086,-10.326384639999398,0.597,0.008760447364647391,39.880000000000635,4240.266387249837,0.0,3879.8404414495017,85.58349854973189,-10.641192933029503
3882.9832979754538,3874.3410113591644,85.60748143495081,-10.633763701548625,-11.396633533895775,0.597,0.008760447364647391,39.89000000000063,4240.266387249837,0.0,3879.8404414495017,85.58349854973189,-10.641192933029503
3883.838841136128,3895.9466709134626,85.50115414960099,-10.63161896856929,-10.735009145165826,0.597,0.008760447364647391,39.90000000000063,4240.266387249837,0.0,3879.8404414495017,85.58349854973189,-10.641192933029503
3884.6933211311325,3902.9960939560406,85.39484829570421,-10.629477694640077,-10.913244850657716,0.597,0.008760447364647391,39.91000000000063,4241.609468568022,0.0,3883.598342661396,85.29092924852506,-10.632689190432687
3885.546738174609,3894.104243077072,85.28856383868501,-10.627339875958752,-10.419235222568613,0.597,0.008760447364647391,39.92000000000063,4241.609468568022,0.0,3883.598342661396,85.29092924852506,-10.632689190432687
