Time,Altitude,Vertical_velocity,Vertical_acceleration
155.54,6388.1,-42.382,0.055709
155.59,6386,-42.379,0.054917
155.64,6383.9,-42.377,0.055946
155.69,6381.8,-42.374,0.055317
155.74,6379.7,-42.371,0.05361
155.79,6377.6,-42.368,0.051909
155.84,6375.4,-42.366,0.052315
155.89,6373.3,-42.363,0.052514
155.94,6371.2,-42.36,0.053457
155.99,6369.1,-42.358,0.054109
156.04,6367,-42.355,0.05315
156.09,6364.8,-42.352,0.05649
156.14,6362.7,-42.35,0.05739
156.19,6360.6,-42.347,0.060778
156.24,6358.5,-42.344,0.06014
156.29,6356.4,-42.341,0.061201
156.34,6354.3,-42.337,0.065871
156.39,6352.1,-42.334,0.071176
156.44,6350,-42.33,0.077717
156.49,6347.9,-42.326,0.079315
156.54,6345.8,-42.322,0.081409
156.59,6343.7,-42.318,0.087475
156.64,6341.6,-42.314,0.091081
156.69,6339.4,-42.309,0.096424
156.74,6337.3,-42.304,0.1032
156.79,6335.2,-42.299,0.10891
156.84,6333.1,-42.293,0.11321
156.89,6331,-42.287,0.12068
156.94,6328.9,-42.281,0.12802
156.99,6326.8,-42.274,0.13405
157.04,6324.6,-42.268,0.14059
157.09,6322.5,-42.26,0.14752
157.14,6320.4,-42.253,0.15469
157.19,6318.3,-42.245,0.16096
157.24,6316.2,-42.237,0.16759
157.29,6314.1,-42.228,0.17169
157.34,6312,-42.22,0.17676
157.39,6309.9,-42.211,0.18254
157.44,6307.7,-42.201,0.18629
157.49,6305.6,-42.192,0.18809
157.54,6303.5,-42.182,0.19451
157.59,6301.4,-42.172,0.20094
157.64,6299.3,-42.162,0.20323
157.69,6297.2,-42.152,0.20324
157.74,6295.1,-42.142,0.20671
157.79,6293,-42.131,0.21194
157.84,6290.9,-42.121,0.21469
157.89,6288.8,-42.11,0.21593
157.94,6286.7,-42.099,0.2165
157.99,6284.6,-42.088,0.21295
158.04,6282.5,-42.078,0.21558
158.09,6280.4,-42.067,0.21473
158.14,6278.3,-42.056,0.21096
158.19,6276.2,-42.046,0.20748
158.24,6274.1,-42.036,0.20283
158.29,6271.9,-42.026,0.19801
158.34,6269.8,-42.016,0.19418
158.39,6267.7,-42.006,0.19306
158.44,6265.6,-41.997,0.18919
158.49,6263.5,-41.987,0.1806
158.54,6261.4,-41.978,0.17328
158.59,6259.4,-41.97,0.16835
158.64,6257.3,-41.962,0.16082
158.69,6255.2,-41.954,0.15525
158.74,6253.1,-41.946,0.14892
158.79,6251,-41.939,0.14353
158.84,6248.9,-41.932,0.13603
158.89,6246.8,-41.925,0.1327
158.94,6244.7,-41.919,0.12204
158.99,6242.6,-41.913,0.11443
159.04,6240.5,-41.907,0.10676
159.09,6238.4,-41.902,0.099858
159.14,6236.3,-41.897,0.088145
159.19,6234.2,-41.893,0.081177
159.24,6232.1,-41.889,0.072888
159.29,6230,-41.886,0.064786
159.34,6227.9,-41.883,0.057921
159.39,6225.8,-41.88,0.051485
159.44,6223.7,-41.878,0.045506
159.49,6221.6,-41.876,0.040879
159.54,6219.5,-41.874,0.033663
159.59,6217.4,-41.872,0.025199
159.64,6215.3,-41.871,0.019702
159.69,6213.3,-41.87,0.011233
159.74,6211.2,-41.87,0.0073093
159.79,6209.1,-41.87,7.3349e-4
159.84,6207,-41.87,-0.0028362
159.89,6204.9,-41.87,-0.0039988
159.94,6202.8,-41.87,-0.0085235
159.99,6200.7,-41.871,-0.011306
160.04,6198.6,-41.871,-0.012336
160.09,6196.5,-41.872,-0.013408
160.14,6194.4,-41.873,-0.017415
160.19,6192.3,-41.874,-0.017493
160.24,6190.2,-41.875,-0.021199
160.29,6188.1,-41.876,-0.022034
160.34,6186,-41.877,-0.021912
160.39,6183.9,-41.878,-0.020697
160.44,6181.9,-41.879,-0.017186
160.49,6179.8,-41.88,-0.015137
160.54,6177.7,-41.88,-0.0119
160.59,6175.6,-41.881,-0.0075061
160.64,6173.5,-41.881,-0.0047313
160.69,6171.4,-41.881,2.6489e-6
160.74,6169.3,-41.881,0.0035194
160.79,6167.2,-41.881,0.0093534
160.84,6165.1,-41.88,0.016548
160.89,6163,-41.879,0.021835
160.94,6160.9,-41.878,0.029451
160.99,6158.8,-41.876,0.035765
161.04,6156.7,-41.874,0.045402
161.09,6154.6,-41.872,0.051128
161.14,6152.5,-41.869,0.05564
161.19,6150.4,-41.866,0.060664
161.24,6148.3,-41.863,0.068813
161.29,6146.3,-41.859,0.076532
161.34,6144.2,-41.855,0.085613
161.39,6142.1,-41.851,0.09379
161.44,6140,-41.846,0.10076
161.49,6137.9,-41.841,0.10961
161.54,6135.8,-41.835,0.12163
161.59,6133.7,-41.829,0.12928
161.64,6131.6,-41.822,0.13574
161.69,6129.5,-41.815,0.14246
161.74,6127.4,-41.808,0.14583
161.79,6125.3,-41.8,0.15094
161.84,6123.2,-41.793,0.16033
161.89,6121.2,-41.785,0.16488
161.94,6119.1,-41.776,0.17173
161.99,6117,-41.767,0.17618
162.04,6114.9,-41.759,0.17794
162.09,6112.8,-41.75,0.1837
162.14,6110.7,-41.74,0.18944
