mach,alpha_deg,protuberance,cd_power_off,CD_Power_On,CA_Power_Off,CA_Power_On,CN_Total,CP_Total
19.14,9.0,0.0,0.28,0.278,0.062,0.06,1.395,60.252
19.14,9.0,1.0,0.54,0.539,0.326,0.324,1.395,60.252
19.14,10.0,0.0,0.347,0.345,0.062,0.061,1.643,60.639
19.14,10.0,1.0,0.608,0.606,0.328,0.326,1.643,60.639
19.14,11.0,0.0,0.426,0.424,0.063,0.061,1.908,60.982
19.14,11.0,1.0,0.688,0.686,0.33,0.328,1.908,60.982
19.14,12.0,0.0,0.517,0.516,0.063,0.062,2.19,61.289
19.14,12.0,1.0,0.78,0.779,0.332,0.331,2.19,61.289
19.14,13.0,0.0,0.622,0.621,0.064,0.062,2.49,61.565
19.14,13.0,1.0,0.886,0.885,0.335,0.333,2.49,61.565
19.14,14.0,0.0,0.741,0.74,0.064,0.063,2.807,61.814
19.14,14.0,1.0,1.007,1.005,0.338,0.336,2.807,61.814
19.14,15.0,0.0,0.875,0.874,0.065,0.063,3.14,62.04
19.14,15.0,1.0,1.142,1.14,0.341,0.339,3.14,62.04
19.15,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.989
19.15,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.989
19.15,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.402
19.15,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.402
19.15,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.797
19.15,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.797
19.15,3.0,0.0,0.077,0.075,0.061,0.059,0.308,56.725
19.15,3.0,1.0,0.334,0.333,0.319,0.317,0.308,56.725
19.15,4.0,0.0,0.091,0.09,0.061,0.059,0.439,57.403
19.15,4.0,1.0,0.349,0.348,0.32,0.318,0.439,57.403
19.15,5.0,0.0,0.112,0.111,0.061,0.059,0.589,58.068
19.15,5.0,1.0,0.37,0.369,0.32,0.319,0.589,58.068
19.15,6.0,0.0,0.141,0.139,0.061,0.06,0.763,58.738
19.15,6.0,1.0,0.399,0.398,0.321,0.32,0.763,58.738
19.15,7.0,0.0,0.177,0.176,0.062,0.06,0.955,59.313
19.15,7.0,1.0,0.437,0.435,0.323,0.321,0.955,59.313
19.15,8.0,0.0,0.223,0.222,0.062,0.06,1.166,59.813
19.15,8.0,1.0,0.483,0.482,0.324,0.323,1.166,59.813
19.15,9.0,0.0,0.28,0.278,0.062,0.06,1.395,60.251
19.15,9.0,1.0,0.54,0.539,0.326,0.324,1.395,60.251
19.15,10.0,0.0,0.347,0.345,0.062,0.061,1.642,60.637
19.15,10.0,1.0,0.608,0.606,0.328,0.326,1.642,60.637
19.15,11.0,0.0,0.426,0.424,0.063,0.061,1.907,60.981
19.15,11.0,1.0,0.688,0.686,0.33,0.328,1.907,60.981
19.15,12.0,0.0,0.517,0.516,0.063,0.062,2.19,61.288
19.15,12.0,1.0,0.78,0.779,0.332,0.331,2.19,61.288
19.15,13.0,0.0,0.622,0.621,0.064,0.062,2.49,61.564
19.15,13.0,1.0,0.886,0.885,0.335,0.333,2.49,61.564
19.15,14.0,0.0,0.741,0.74,0.064,0.063,2.806,61.813
19.15,14.0,1.0,1.007,1.005,0.338,0.336,2.806,61.813
19.15,15.0,0.0,0.875,0.874,0.065,0.063,3.14,62.039
19.15,15.0,1.0,1.142,1.14,0.341,0.339,3.14,62.039
19.16,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.984
19.16,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.984
19.16,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.397
19.16,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.397
19.16,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.794
19.16,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.794
19.16,3.0,0.0,0.077,0.075,0.061,0.059,0.308,56.722
19.16,3.0,1.0,0.334,0.333,0.319,0.317,0.308,56.722
19.16,4.0,0.0,0.091,0.09,0.061,0.059,0.439,57.401
19.16,4.0,1.0,0.349,0.348,0.32,0.318,0.439,57.401
19.16,5.0,0.0,0.112,0.111,0.061,0.059,0.589,58.066
19.16,5.0,1.0,0.37,0.369,0.32,0.319,0.589,58.066
19.16,6.0,0.0,0.141,0.139,0.061,0.06,0.763,58.736
19.16,6.0,1.0,0.399,0.398,0.321,0.32,0.763,58.736
19.16,7.0,0.0,0.177,0.176,0.062,0.06,0.955,59.312
19.16,7.0,1.0,0.437,0.435,0.323,0.321,0.955,59.312
19.16,8.0,0.0,0.223,0.222,0.062,0.06,1.166,59.812
19.16,8.0,1.0,0.483,0.482,0.324,0.323,1.166,59.812
19.16,9.0,0.0,0.28,0.278,0.062,0.06,1.395,60.25
19.16,9.0,1.0,0.54,0.539,0.326,0.324,1.395,60.25
19.16,10.0,0.0,0.347,0.345,0.062,0.061,1.642,60.636
19.16,10.0,1.0,0.608,0.606,0.328,0.326,1.642,60.636
19.16,11.0,0.0,0.426,0.424,0.063,0.061,1.907,60.98
19.16,11.0,1.0,0.688,0.686,0.33,0.328,1.907,60.98
19.16,12.0,0.0,0.517,0.516,0.063,0.062,2.19,61.287
19.16,12.0,1.0,0.78,0.779,0.332,0.331,2.19,61.287
19.16,13.0,0.0,0.622,0.621,0.064,0.062,2.489,61.563
19.16,13.0,1.0,0.886,0.885,0.335,0.333,2.489,61.563
19.16,14.0,0.0,0.741,0.74,0.064,0.063,2.806,61.812
19.16,14.0,1.0,1.007,1.005,0.338,0.336,2.806,61.812
19.16,15.0,0.0,0.875,0.874,0.065,0.063,3.14,62.038
19.16,15.0,1.0,1.142,1.14,0.341,0.339,3.14,62.038
19.17,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.979
19.17,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.979
19.17,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.392
19.17,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.392
19.17,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.791
19.17,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.791
19.17,3.0,0.0,0.077,0.075,0.061,0.059,0.308,56.718
19.17,3.0,1.0,0.334,0.333,0.319,0.317,0.308,56.718
19.17,4.0,0.0,0.091,0.09,0.061,0.059,0.439,57.398
19.17,4.0,1.0,0.349,0.348,0.319,0.318,0.439,57.398
19.17,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.064
19.17,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.064
19.17,6.0,0.0,0.141,0.139,0.061,0.06,0.762,58.734
19.17,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.734
19.17,7.0,0.0,0.177,0.176,0.061,0.06,0.955,59.31
19.17,7.0,1.0,0.437,0.435,0.323,0.321,0.955,59.31
19.17,8.0,0.0,0.223,0.222,0.062,0.06,1.166,59.81
19.17,8.0,1.0,0.483,0.482,0.324,0.323,1.166,59.81
19.17,9.0,0.0,0.28,0.278,0.062,0.06,1.395,60.248
19.17,9.0,1.0,0.54,0.538,0.326,0.324,1.395,60.248
19.17,10.0,0.0,0.347,0.345,0.062,0.061,1.642,60.635
19.17,10.0,1.0,0.608,0.606,0.328,0.326,1.642,60.635
19.17,11.0,0.0,0.426,0.424,0.063,0.061,1.907,60.979
19.17,11.0,1.0,0.688,0.686,0.33,0.328,1.907,60.979
19.17,12.0,0.0,0.517,0.515,0.063,0.062,2.189,61.286
19.17,12.0,1.0,0.78,0.779,0.332,0.331,2.189,61.286
19.17,13.0,0.0,0.622,0.62,0.064,0.062,2.489,61.562
19.17,13.0,1.0,0.886,0.885,0.335,0.333,2.489,61.562
19.17,14.0,0.0,0.741,0.74,0.064,0.063,2.806,61.811
19.17,14.0,1.0,1.006,1.005,0.338,0.336,2.806,61.811
19.17,15.0,0.0,0.875,0.874,0.065,0.063,3.139,62.037
19.17,15.0,1.0,1.142,1.14,0.341,0.339,3.139,62.037
19.18,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.974
19.18,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.974
19.18,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.387
19.18,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.387
19.18,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.788
19.18,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.788
19.18,3.0,0.0,0.077,0.075,0.061,0.059,0.307,56.715
19.18,3.0,1.0,0.334,0.333,0.319,0.317,0.307,56.715
19.18,4.0,0.0,0.091,0.09,0.061,0.059,0.439,57.395
19.18,4.0,1.0,0.349,0.348,0.319,0.318,0.439,57.395
19.18,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.061
19.18,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.061
19.18,6.0,0.0,0.141,0.139,0.061,0.06,0.762,58.732
19.18,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.732
19.18,7.0,0.0,0.177,0.176,0.061,0.06,0.955,59.308
19.18,7.0,1.0,0.437,0.435,0.323,0.321,0.955,59.308
19.18,8.0,0.0,0.223,0.222,0.062,0.06,1.166,59.809
19.18,8.0,1.0,0.483,0.482,0.324,0.323,1.166,59.809
19.18,9.0,0.0,0.28,0.278,0.062,0.06,1.395,60.247
19.18,9.0,1.0,0.54,0.538,0.326,0.324,1.395,60.247
19.18,10.0,0.0,0.347,0.345,0.062,0.061,1.642,60.634
19.18,10.0,1.0,0.608,0.606,0.328,0.326,1.642,60.634
19.18,11.0,0.0,0.426,0.424,0.063,0.061,1.907,60.977
19.18,11.0,1.0,0.688,0.686,0.33,0.328,1.907,60.977
19.18,12.0,0.0,0.517,0.515,0.063,0.062,2.189,61.285
19.18,12.0,1.0,0.78,0.779,0.332,0.331,2.189,61.285
19.18,13.0,0.0,0.622,0.62,0.064,0.062,2.489,61.561
19.18,13.0,1.0,0.886,0.885,0.335,0.333,2.489,61.561
19.18,14.0,0.0,0.741,0.74,0.064,0.063,2.806,61.81
19.18,14.0,1.0,1.006,1.005,0.338,0.336,2.806,61.81
19.18,15.0,0.0,0.875,0.874,0.065,0.063,3.139,62.036
19.18,15.0,1.0,1.142,1.14,0.341,0.339,3.139,62.036
19.19,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.969
19.19,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.969
19.19,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.383
19.19,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.383
19.19,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.785
19.19,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.785
19.19,3.0,0.0,0.077,0.075,0.061,0.059,0.307,56.712
19.19,3.0,1.0,0.334,0.333,0.319,0.317,0.307,56.712
19.19,4.0,0.0,0.091,0.09,0.061,0.059,0.438,57.392
19.19,4.0,1.0,0.349,0.348,0.319,0.318,0.438,57.392
19.19,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.059
19.19,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.059
19.19,6.0,0.0,0.141,0.139,0.061,0.06,0.762,58.73
19.19,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.73
19.19,7.0,0.0,0.177,0.176,0.061,0.06,0.955,59.307
19.19,7.0,1.0,0.437,0.435,0.323,0.321,0.955,59.307
19.19,8.0,0.0,0.223,0.222,0.062,0.06,1.166,59.807
19.19,8.0,1.0,0.483,0.482,0.324,0.323,1.166,59.807
19.19,9.0,0.0,0.279,0.278,0.062,0.06,1.395,60.246
19.19,9.0,1.0,0.54,0.538,0.326,0.324,1.395,60.246
19.19,10.0,0.0,0.347,0.345,0.062,0.061,1.642,60.633
19.19,10.0,1.0,0.608,0.606,0.328,0.326,1.642,60.633
19.19,11.0,0.0,0.425,0.424,0.063,0.061,1.907,60.976
19.19,11.0,1.0,0.688,0.686,0.33,0.328,1.907,60.976
19.19,12.0,0.0,0.517,0.515,0.063,0.062,2.189,61.284
19.19,12.0,1.0,0.78,0.779,0.332,0.331,2.189,61.284
19.19,13.0,0.0,0.622,0.62,0.064,0.062,2.489,61.56
19.19,13.0,1.0,0.886,0.884,0.335,0.333,2.489,61.56
19.19,14.0,0.0,0.741,0.739,0.064,0.063,2.805,61.809
19.19,14.0,1.0,1.006,1.005,0.338,0.336,2.805,61.809
19.19,15.0,0.0,0.875,0.873,0.065,0.063,3.139,62.035
19.19,15.0,1.0,1.142,1.14,0.341,0.339,3.139,62.035
19.2,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.964
19.2,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.964
19.2,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.378
19.2,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.378
19.2,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.782
19.2,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.782
19.2,3.0,0.0,0.077,0.075,0.061,0.059,0.307,56.708
19.2,3.0,1.0,0.334,0.333,0.319,0.317,0.307,56.708
19.2,4.0,0.0,0.091,0.09,0.061,0.059,0.438,57.39
19.2,4.0,1.0,0.349,0.348,0.319,0.318,0.438,57.39
19.2,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.057
19.2,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.057
19.2,6.0,0.0,0.141,0.139,0.061,0.06,0.762,58.728
19.2,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.728
19.2,7.0,0.0,0.177,0.176,0.061,0.06,0.955,59.305
19.2,7.0,1.0,0.437,0.435,0.323,0.321,0.955,59.305
19.2,8.0,0.0,0.223,0.222,0.062,0.06,1.165,59.806
19.2,8.0,1.0,0.483,0.482,0.324,0.323,1.165,59.806
19.2,9.0,0.0,0.279,0.278,0.062,0.06,1.394,60.244
19.2,9.0,1.0,0.54,0.538,0.326,0.324,1.394,60.244
19.2,10.0,0.0,0.347,0.345,0.062,0.061,1.642,60.631
19.2,10.0,1.0,0.608,0.606,0.328,0.326,1.642,60.631
19.2,11.0,0.0,0.425,0.424,0.063,0.061,1.906,60.975
19.2,11.0,1.0,0.688,0.686,0.33,0.328,1.906,60.975
19.2,12.0,0.0,0.517,0.515,0.063,0.062,2.189,61.283
19.2,12.0,1.0,0.78,0.778,0.332,0.331,2.189,61.283
19.2,13.0,0.0,0.622,0.62,0.064,0.062,2.488,61.559
19.2,13.0,1.0,0.886,0.884,0.335,0.333,2.488,61.559
19.2,14.0,0.0,0.741,0.739,0.064,0.063,2.805,61.808
19.2,14.0,1.0,1.006,1.005,0.338,0.336,2.805,61.808
19.2,15.0,0.0,0.875,0.873,0.065,0.063,3.139,62.034
19.2,15.0,1.0,1.141,1.14,0.341,0.339,3.139,62.034
19.21,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.959
19.21,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.959
19.21,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.373
19.21,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.373
19.21,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.779
19.21,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.779
19.21,3.0,0.0,0.077,0.075,0.061,0.059,0.307,56.705
19.21,3.0,1.0,0.334,0.333,0.319,0.317,0.307,56.705
19.21,4.0,0.0,0.091,0.09,0.061,0.059,0.438,57.387
19.21,4.0,1.0,0.349,0.348,0.319,0.318,0.438,57.387
19.21,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.055
19.21,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.055
19.21,6.0,0.0,0.141,0.139,0.061,0.06,0.762,58.726
19.21,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.726
19.21,7.0,0.0,0.177,0.176,0.061,0.06,0.955,59.303
19.21,7.0,1.0,0.437,0.435,0.323,0.321,0.955,59.303
19.21,8.0,0.0,0.223,0.222,0.062,0.06,1.165,59.804
19.21,8.0,1.0,0.483,0.482,0.324,0.323,1.165,59.804
19.21,9.0,0.0,0.279,0.278,0.062,0.06,1.394,60.243
19.21,9.0,1.0,0.54,0.538,0.326,0.324,1.394,60.243
19.21,10.0,0.0,0.347,0.345,0.062,0.061,1.641,60.63
19.21,10.0,1.0,0.608,0.606,0.328,0.326,1.641,60.63
19.21,11.0,0.0,0.425,0.424,0.063,0.061,1.906,60.974
19.21,11.0,1.0,0.688,0.686,0.33,0.328,1.906,60.974
19.21,12.0,0.0,0.517,0.515,0.063,0.062,2.189,61.282
19.21,12.0,1.0,0.78,0.778,0.332,0.331,2.189,61.282
19.21,13.0,0.0,0.622,0.62,0.064,0.062,2.488,61.558
19.21,13.0,1.0,0.886,0.884,0.335,0.333,2.488,61.558
19.21,14.0,0.0,0.741,0.739,0.064,0.063,2.805,61.807
19.21,14.0,1.0,1.006,1.005,0.338,0.336,2.805,61.807
19.21,15.0,0.0,0.875,0.873,0.065,0.063,3.138,62.034
19.21,15.0,1.0,1.141,1.14,0.341,0.339,3.138,62.034
19.22,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.954
19.22,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.954
19.22,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.368
19.22,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.368
19.22,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.776
19.22,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.776
19.22,3.0,0.0,0.077,0.075,0.061,0.059,0.307,56.702
19.22,3.0,1.0,0.334,0.333,0.319,0.317,0.307,56.702
19.22,4.0,0.0,0.091,0.09,0.061,0.059,0.438,57.384
19.22,4.0,1.0,0.349,0.348,0.319,0.318,0.438,57.384
19.22,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.053
19.22,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.053
19.22,6.0,0.0,0.141,0.139,0.061,0.06,0.762,58.725
19.22,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.725
19.22,7.0,0.0,0.177,0.176,0.061,0.06,0.954,59.302
19.22,7.0,1.0,0.437,0.435,0.323,0.321,0.954,59.302
19.22,8.0,0.0,0.223,0.222,0.062,0.06,1.165,59.803
19.22,8.0,1.0,0.483,0.482,0.324,0.323,1.165,59.803
19.22,9.0,0.0,0.279,0.278,0.062,0.06,1.394,60.242
19.22,9.0,1.0,0.54,0.538,0.326,0.324,1.394,60.242
19.22,10.0,0.0,0.346,0.345,0.062,0.061,1.641,60.629
19.22,10.0,1.0,0.608,0.606,0.328,0.326,1.641,60.629
19.22,11.0,0.0,0.425,0.424,0.063,0.061,1.906,60.973
19.22,11.0,1.0,0.688,0.686,0.33,0.328,1.906,60.973
19.22,12.0,0.0,0.517,0.515,0.063,0.062,2.188,61.281
19.22,12.0,1.0,0.78,0.778,0.332,0.331,2.188,61.281
19.22,13.0,0.0,0.622,0.62,0.064,0.062,2.488,61.557
19.22,13.0,1.0,0.886,0.884,0.335,0.333,2.488,61.557
19.22,14.0,0.0,0.741,0.739,0.064,0.063,2.805,61.806
19.22,14.0,1.0,1.006,1.005,0.338,0.336,2.805,61.806
19.22,15.0,0.0,0.875,0.873,0.065,0.063,3.138,62.033
19.22,15.0,1.0,1.141,1.14,0.341,0.339,3.138,62.033
19.23,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.949
19.23,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.949
19.23,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.364
19.23,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.364
19.23,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.773
19.23,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.773
19.23,3.0,0.0,0.077,0.075,0.061,0.059,0.307,56.699
19.23,3.0,1.0,0.334,0.333,0.319,0.317,0.307,56.699
19.23,4.0,0.0,0.091,0.09,0.061,0.059,0.438,57.381
19.23,4.0,1.0,0.349,0.348,0.319,0.318,0.438,57.381
19.23,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.051
19.23,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.051
19.23,6.0,0.0,0.141,0.139,0.061,0.06,0.762,58.723
19.23,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.723
19.23,7.0,0.0,0.177,0.176,0.061,0.06,0.954,59.3
19.23,7.0,1.0,0.437,0.435,0.323,0.321,0.954,59.3
19.23,8.0,0.0,0.223,0.222,0.062,0.06,1.165,59.801
19.23,8.0,1.0,0.483,0.482,0.324,0.323,1.165,59.801
19.23,9.0,0.0,0.279,0.278,0.062,0.06,1.394,60.24
19.23,9.0,1.0,0.54,0.538,0.326,0.324,1.394,60.24
19.23,10.0,0.0,0.346,0.345,0.062,0.061,1.641,60.628
19.23,10.0,1.0,0.608,0.606,0.328,0.326,1.641,60.628
19.23,11.0,0.0,0.425,0.424,0.063,0.061,1.906,60.972
19.23,11.0,1.0,0.687,0.686,0.33,0.328,1.906,60.972
19.23,12.0,0.0,0.517,0.515,0.063,0.062,2.188,61.279
19.23,12.0,1.0,0.78,0.778,0.332,0.331,2.188,61.279
19.23,13.0,0.0,0.622,0.62,0.064,0.062,2.488,61.556
19.23,13.0,1.0,0.886,0.884,0.335,0.333,2.488,61.556
19.23,14.0,0.0,0.741,0.739,0.064,0.063,2.804,61.806
19.23,14.0,1.0,1.006,1.004,0.338,0.336,2.804,61.806
19.23,15.0,0.0,0.875,0.873,0.065,0.063,3.138,62.032
19.23,15.0,1.0,1.141,1.14,0.341,0.339,3.138,62.032
19.24,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.944
19.24,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.944
19.24,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.359
19.24,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.359
19.24,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.77
19.24,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.77
19.24,3.0,0.0,0.077,0.075,0.061,0.059,0.307,56.695
19.24,3.0,1.0,0.334,0.333,0.319,0.317,0.307,56.695
19.24,4.0,0.0,0.091,0.09,0.061,0.059,0.438,57.379
19.24,4.0,1.0,0.349,0.348,0.319,0.318,0.438,57.379
19.24,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.049
19.24,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.049
19.24,6.0,0.0,0.14,0.139,0.061,0.06,0.762,58.721
19.24,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.721
19.24,7.0,0.0,0.177,0.176,0.061,0.06,0.954,59.298
19.24,7.0,1.0,0.437,0.435,0.323,0.321,0.954,59.298
19.24,8.0,0.0,0.223,0.222,0.062,0.06,1.165,59.8
19.24,8.0,1.0,0.483,0.482,0.324,0.323,1.165,59.8
19.24,9.0,0.0,0.279,0.278,0.062,0.06,1.394,60.239
19.24,9.0,1.0,0.54,0.538,0.326,0.324,1.394,60.239
19.24,10.0,0.0,0.346,0.345,0.062,0.061,1.641,60.626
19.24,10.0,1.0,0.608,0.606,0.328,0.326,1.641,60.626
19.24,11.0,0.0,0.425,0.424,0.063,0.061,1.906,60.971
19.24,11.0,1.0,0.687,0.686,0.33,0.328,1.906,60.971
19.24,12.0,0.0,0.517,0.515,0.063,0.062,2.188,61.278
19.24,12.0,1.0,0.78,0.778,0.332,0.331,2.188,61.278
19.24,13.0,0.0,0.622,0.62,0.064,0.062,2.488,61.555
19.24,13.0,1.0,0.886,0.884,0.335,0.333,2.488,61.555
19.24,14.0,0.0,0.741,0.739,0.064,0.063,2.804,61.805
19.24,14.0,1.0,1.006,1.004,0.338,0.336,2.804,61.805
19.24,15.0,0.0,0.875,0.873,0.065,0.063,3.138,62.031
19.24,15.0,1.0,1.141,1.14,0.341,0.339,3.138,62.031
19.25,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.939
19.25,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.939
19.25,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.354
19.25,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.354
19.25,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.767
19.25,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.767
19.25,3.0,0.0,0.077,0.075,0.061,0.059,0.307,56.692
19.25,3.0,1.0,0.334,0.333,0.319,0.317,0.307,56.692
19.25,4.0,0.0,0.091,0.09,0.061,0.059,0.438,57.376
19.25,4.0,1.0,0.349,0.348,0.319,0.318,0.438,57.376
19.25,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.047
19.25,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.047
19.25,6.0,0.0,0.14,0.139,0.061,0.06,0.762,58.719
19.25,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.719
19.25,7.0,0.0,0.177,0.176,0.061,0.06,0.954,59.297
19.25,7.0,1.0,0.437,0.435,0.323,0.321,0.954,59.297
19.25,8.0,0.0,0.223,0.222,0.062,0.06,1.165,59.798
19.25,8.0,1.0,0.483,0.482,0.324,0.323,1.165,59.798
19.25,9.0,0.0,0.279,0.278,0.062,0.06,1.394,60.238
19.25,9.0,1.0,0.54,0.538,0.326,0.324,1.394,60.238
19.25,10.0,0.0,0.346,0.345,0.062,0.061,1.641,60.625
19.25,10.0,1.0,0.608,0.606,0.328,0.326,1.641,60.625
19.25,11.0,0.0,0.425,0.424,0.063,0.061,1.905,60.97
19.25,11.0,1.0,0.687,0.686,0.33,0.328,1.905,60.97
19.25,12.0,0.0,0.517,0.515,0.063,0.062,2.188,61.277
19.25,12.0,1.0,0.78,0.778,0.332,0.331,2.188,61.277
19.25,13.0,0.0,0.622,0.62,0.064,0.062,2.487,61.554
19.25,13.0,1.0,0.886,0.884,0.335,0.333,2.487,61.554
19.25,14.0,0.0,0.741,0.739,0.064,0.063,2.804,61.804
19.25,14.0,1.0,1.006,1.004,0.338,0.336,2.804,61.804
19.25,15.0,0.0,0.875,0.873,0.065,0.063,3.137,62.03
19.25,15.0,1.0,1.141,1.139,0.341,0.339,3.137,62.03
19.26,0.0,0.0,0.061,0.059,0.061,0.059,0.0,51.934
19.26,0.0,1.0,0.318,0.316,0.318,0.316,0.0,51.934
19.26,1.0,0.0,0.062,0.06,0.061,0.059,0.072,52.349
19.26,1.0,1.0,0.319,0.318,0.318,0.316,0.072,52.349
19.26,2.0,0.0,0.067,0.066,0.061,0.059,0.188,55.764
19.26,2.0,1.0,0.325,0.323,0.318,0.317,0.188,55.764
19.26,3.0,0.0,0.077,0.075,0.061,0.059,0.307,56.689
19.26,3.0,1.0,0.334,0.333,0.319,0.317,0.307,56.689
19.26,4.0,0.0,0.091,0.09,0.061,0.059,0.438,57.373
19.26,4.0,1.0,0.349,0.348,0.319,0.318,0.438,57.373
19.26,5.0,0.0,0.112,0.11,0.061,0.059,0.588,58.045
19.26,5.0,1.0,0.37,0.369,0.32,0.319,0.588,58.045
19.26,6.0,0.0,0.14,0.139,0.061,0.06,0.762,58.717
19.26,6.0,1.0,0.399,0.398,0.321,0.32,0.762,58.717
19.26,7.0,0.0,0.177,0.176,0.061,0.06,0.954,59.295
19.26,7.0,1.0,0.437,0.435,0.323,0.321,0.954,59.295
19.26,8.0,0.0,0.223,0.222,0.062,0.06,1.165,59.797
19.26,8.0,1.0,0.483,0.481,0.324,0.323,1.165,59.797
19.26,9.0,0.0,0.279,0.278,0.062,0.06,1.394,60.236
19.26,9.0,1.0,0.54,0.538,0.326,0.324,1.394,60.236
19.26,10.0,0.0,0.346,0.345,0.062,0.061,1.64,60.624
