Time,Altitude,Vertical_velocity
211.09,4140,-37.231
211.14,4138.1,-37.228
211.19,4136.3,-37.224
211.24,4134.4,-37.22
211.29,4132.6,-37.217
211.34,4130.7,-37.213
211.39,4128.8,-37.21
211.44,4127,-37.206
211.49,4125.1,-37.203
211.54,4123.3,-37.199
211.59,4121.4,-37.195
211.64,4119.5,-37.192
211.69,4117.7,-37.188
211.74,4115.8,-37.185
211.79,4114,-37.181
211.84,4112.1,-37.178
211.89,4110.2,-37.174
211.94,4108.4,-37.171
211.99,4106.5,-37.167
212.04,4104.7,-37.164
212.09,4102.8,-37.16
212.14,4100.9,-37.157
212.19,4099.1,-37.153
212.24,4097.2,-37.15
212.29,4095.4,-37.146
212.34,4093.5,-37.143
212.39,4091.7,-37.139
212.44,4089.8,-37.135
212.49,4087.9,-37.132
212.54,4086.1,-37.128
212.59,4084.2,-37.125
212.64,4082.4,-37.122
212.69,4080.5,-37.118
212.74,4078.7,-37.115
212.79,4076.8,-37.111
212.84,4075,-37.108
212.89,4073.1,-37.104
212.94,4071.2,-37.101
212.99,4069.4,-37.097
213.04,4067.5,-37.094
213.09,4065.7,-37.09
213.14,4063.8,-37.087
213.19,4062,-37.083
213.24,4060.1,-37.08
213.29,4058.3,-37.076
213.34,4056.4,-37.073
213.39,4054.6,-37.069
213.44,4052.7,-37.066
213.49,4050.8,-37.062
213.54,4049,-37.059
213.59,4047.1,-37.055
213.64,4045.3,-37.052
213.69,4043.4,-37.049
213.74,4041.6,-37.045
213.79,4039.7,-37.042
213.84,4037.9,-37.038
213.89,4036,-37.035
213.94,4034.2,-37.031
213.99,4032.3,-37.028
214.04,4030.5,-37.024
214.09,4028.6,-37.021
214.14,4026.8,-37.018
214.19,4024.9,-37.014
214.24,4023.1,-37.011
214.29,4021.2,-37.007
214.34,4019.4,-37.004
214.39,4017.5,-37
214.44,4015.7,-36.997
214.49,4013.8,-36.994
214.54,4012,-36.99
214.59,4010.1,-36.987
214.64,4008.3,-36.983
214.69,4006.4,-36.98
214.74,4004.6,-36.976
214.79,4002.7,-36.973
214.84,4000.9,-36.97
214.89,3999,-36.966
214.94,3997.2,-36.963
214.99,3995.3,-36.959
215.04,3993.5,-36.956
215.09,3991.6,-36.953
215.14,3989.8,-36.949
215.19,3987.9,-36.946
215.24,3986.1,-36.942
215.29,3984.2,-36.939
215.34,3982.4,-36.935
215.39,3980.6,-36.932
215.44,3978.7,-36.928
215.49,3976.9,-36.925
215.54,3975,-36.922
215.59,3973.2,-36.918
215.64,3971.3,-36.915
215.69,3969.5,-36.911
215.74,3967.6,-36.908
215.79,3965.8,-36.904
215.84,3963.9,-36.901
215.89,3962.1,-36.897
215.94,3960.3,-36.894
215.99,3958.4,-36.891
216.04,3956.6,-36.887
216.09,3954.7,-36.884
216.14,3952.9,-36.88
216.19,3951,-36.877
216.24,3949.2,-36.873
216.29,3947.3,-36.87
216.34,3945.5,-36.866
216.39,3943.7,-36.863
216.44,3941.8,-36.859
216.49,3940,-36.856
216.54,3938.1,-36.852
216.59,3936.3,-36.849
216.64,3934.4,-36.846
216.69,3932.6,-36.842
216.74,3930.8,-36.839
216.79,3928.9,-36.835
216.84,3927.1,-36.832
216.89,3925.2,-36.828
216.94,3923.4,-36.825
216.99,3921.6,-36.821
217.04,3919.7,-36.818
217.09,3917.9,-36.814
217.14,3916,-36.811
217.19,3914.2,-36.807
217.24,3912.3,-36.804
217.29,3910.5,-36.8
217.34,3908.7,-36.797
217.39,3906.8,-36.793
217.44,3905,-36.79
217.49,3903.1,-36.786
217.54,3901.3,-36.783
217.59,3899.5,-36.779
217.64,3897.6,-36.776
217.69,3895.8,-36.772
217.74,3894,-36.769
217.79,3892.1,-36.765
217.84,3890.3,-36.761
217.89,3888.4,-36.758
217.94,3886.6,-36.754
217.99,3884.8,-36.751
218.04,3882.9,-36.747
218.09,3881.1,-36.744
218.14,3879.3,-36.74
218.19,3877.4,-36.737
218.24,3875.6,-36.733
218.29,3873.7,-36.73
218.34,3871.9,-36.726
218.39,3870.1,-36.723
218.44,3868.2,-36.719
218.49,3866.4,-36.715
218.54,3864.6,-36.712
218.59,3862.7,-36.708
218.64,3860.9,-36.705
218.69,3859.1,-36.701
218.74,3857.2,-36.698
218.79,3855.4,-36.694
218.84,3853.6,-36.691
218.89,3851.7,-36.687
218.94,3849.9,-36.683
218.99,3848.1,-36.68
219.04,3846.2,-36.676
219.09,3844.4,-36.673
219.14,3842.5,-36.669
219.19,3840.7,-36.666
219.24,3838.9,-36.662
219.29,3837,-36.658
219.34,3835.2,-36.655
219.39,3833.4,-36.651
219.44,3831.6,-36.648
219.49,3829.7,-36.644
219.54,3827.9,-36.641
219.59,3826.1,-36.637
219.64,3824.2,-36.634
219.69,3822.4,-36.63
219.74,3820.6,-36.626
219.79,3818.7,-36.623
219.84,3816.9,-36.619
219.89,3815.1,-36.616
219.94,3813.2,-36.612
219.99,3811.4,-36.609
220.04,3809.6,-36.605
220.09,3807.7,-36.602
220.14,3805.9,-36.598
220.19,3804.1,-36.595
220.24,3802.3,-36.591
220.29,3800.4,-36.588
220.34,3798.6,-36.584
220.39,3796.8,-36.581
220.44,3794.9,-36.577
220.49,3793.1,-36.574
220.54,3791.3,-36.57
220.59,3789.5,-36.567
220.64,3787.6,-36.563
220.69,3785.8,-36.56
220.74,3784,-36.556
220.79,3782.1,-36.553
220.84,3780.3,-36.549
220.89,3778.5,-36.546
220.94,3776.7,-36.542
220.99,3774.8,-36.539
221.04,3773,-36.535
221.09,3771.2,-36.532
221.14,3769.4,-36.528
221.19,3767.5,-36.525
221.24,3765.7,-36.521
221.29,3763.9,-36.518
221.34,3762,-36.514
221.39,3760.2,-36.511
221.44,3758.4,-36.507
221.49,3756.6,-36.504
221.54,3754.7,-36.5
221.59,3752.9,-36.497
221.64,3751.1,-36.493
221.69,3749.3,-36.49
221.74,3747.4,-36.486
221.79,3745.6,-36.483
221.84,3743.8,-36.479
221.89,3742,-36.476
221.94,3740.2,-36.472
221.99,3738.3,-36.469
222.04,3736.5,-36.466
222.09,3734.7,-36.462
222.14,3732.9,-36.459
222.19,3731,-36.455
222.24,3729.2,-36.452
222.29,3727.4,-36.448
222.34,3725.6,-36.445
222.39,3723.7,-36.441
222.44,3721.9,-36.438
222.49,3720.1,-36.434
222.54,3718.3,-36.431
222.59,3716.5,-36.427
222.64,3714.6,-36.424
222.69,3712.8,-36.421
222.74,3711,-36.417
222.79,3709.2,-36.414
222.84,3707.4,-36.41
222.89,3705.5,-36.407
222.94,3703.7,-36.403
222.99,3701.9,-36.4
223.04,3700.1,-36.396
223.09,3698.3,-36.393
223.14,3696.4,-36.39
223.19,3694.6,-36.386
223.24,3692.8,-36.383
223.29,3691,-36.379
223.34,3689.2,-36.376
223.39,3687.3,-36.372
223.44,3685.5,-36.369
223.49,3683.7,-36.365
223.54,3681.9,-36.362
223.59,3680.1,-36.359
223.64,3678.2,-36.355
223.69,3676.4,-36.352
223.74,3674.6,-36.348
223.79,3672.8,-36.345
223.84,3671,-36.342
223.89,3669.2,-36.338
223.94,3667.3,-36.335
223.99,3665.5,-36.331
224.04,3663.7,-36.328
224.09,3661.9,-36.325
224.14,3660.1,-36.321
224.19,3658.3,-36.318
224.24,3656.4,-36.314
224.29,3654.6,-36.311
224.34,3652.8,-36.308
224.39,3651,-36.304
224.44,3649.2,-36.301
224.49,3647.4,-36.297
224.54,3645.6,-36.294
224.59,3643.7,-36.291
224.64,3641.9,-36.287
224.69,3640.1,-36.284
224.74,3638.3,-36.281
224.79,3636.5,-36.277
224.84,3634.7,-36.274
224.89,3632.9,-36.271
224.94,3631,-36.267
224.99,3629.2,-36.264
225.04,3627.4,-36.261
225.09,3625.6,-36.257
225.14,3623.8,-36.254
225.19,3622,-36.251
225.24,3620.2,-36.247
225.29,3618.4,-36.244
225.34,3616.5,-36.241
225.39,3614.7,-36.237
225.44,3612.9,-36.234
225.49,3611.1,-36.231
225.54,3609.3,-36.227
225.59,3607.5,-36.224
225.64,3605.7,-36.221
225.69,3603.9,-36.217
225.74,3602.1,-36.214
225.79,3600.2,-36.211
225.84,3598.4,-36.207
225.89,3596.6,-36.204
225.94,3594.8,-36.201
225.99,3593,-36.198
226.04,3591.2,-36.194
226.09,3589.4,-36.191
226.14,3587.6,-36.188
226.19,3585.8,-36.184
226.24,3584,-36.181
226.29,3582.1,-36.178
226.34,3580.3,-36.175
226.39,3578.5,-36.171
226.44,3576.7,-36.168
226.49,3574.9,-36.165
226.54,3573.1,-36.161
226.59,3571.3,-36.158
226.64,3569.5,-36.155
226.69,3567.7,-36.152
226.74,3565.9,-36.148
226.79,3564.1,-36.145
226.84,3562.3,-36.142
226.89,3560.4,-36.139
226.94,3558.6,-36.135
226.99,3556.8,-36.132
227.04,3555,-36.129
227.09,3553.2,-36.126
227.14,3551.4,-36.122
227.19,3549.6,-36.119
227.24,3547.8,-36.116
227.29,3546,-36.113
227.34,3544.2,-36.109
227.39,3542.4,-36.106
227.44,3540.6,-36.103
227.49,3538.8,-36.1
227.54,3537,-36.096
227.59,3535.2,-36.093
227.64,3533.4,-36.09
227.69,3531.6,-36.087
227.74,3529.8,-36.083
227.79,3528,-36.08
227.84,3526.1,-36.077
227.89,3524.3,-36.074
227.94,3522.5,-36.07
227.99,3520.7,-36.067
228.04,3518.9,-36.064
228.09,3517.1,-36.061
228.14,3515.3,-36.058
228.19,3513.5,-36.054
228.24,3511.7,-36.051
228.29,3509.9,-36.048
228.34,3508.1,-36.045
228.39,3506.3,-36.042
228.44,3504.5,-36.038
228.49,3502.7,-36.035
228.54,3500.9,-36.032
228.59,3499.1,-36.029
228.64,3497.3,-36.026
228.69,3495.5,-36.022
228.74,3493.7,-36.019
228.79,3491.9,-36.016
228.84,3490.1,-36.013
228.89,3488.3,-36.009
228.94,3486.5,-36.006
228.99,3484.7,-36.003
229.04,3482.9,-36
229.09,3481.1,-35.997
229.14,3479.3,-35.993
229.19,3477.5,-35.99
229.24,3475.7,-35.987
229.29,3473.9,-35.984
229.34,3472.1,-35.98
229.39,3470.3,-35.977
229.44,3468.5,-35.974
229.49,3466.7,-35.971
229.54,3464.9,-35.968
229.59,3463.1,-35.964
229.64,3461.3,-35.961
229.69,3459.5,-35.958
229.74,3457.7,-35.955
229.79,3455.9,-35.951
229.84,3454.1,-35.948
229.89,3452.3,-35.945
229.94,3450.5,-35.942
229.99,3448.7,-35.938
230.04,3446.9,-35.935
230.09,3445.1,-35.932
230.14,3443.3,-35.929
230.19,3441.5,-35.925
230.24,3439.7,-35.922
230.29,3438,-35.919
230.34,3436.2,-35.915
230.39,3434.4,-35.912
230.44,3432.6,-35.909
230.49,3430.8,-35.906
230.54,3429,-35.902
230.59,3427.2,-35.899
230.64,3425.4,-35.896
230.69,3423.6,-35.893
230.74,3421.8,-35.889
230.79,3420,-35.886
230.84,3418.2,-35.883
230.89,3416.4,-35.879
230.94,3414.6,-35.876
230.99,3412.8,-35.873
231.04,3411,-35.87
231.09,3409.2,-35.866
231.14,3407.4,-35.863
231.19,3405.7,-35.86
231.24,3403.9,-35.856
231.29,3402.1,-35.853
231.34,3400.3,-35.85
231.39,3398.5,-35.846
231.44,3396.7,-35.843
231.49,3394.9,-35.84
231.54,3393.1,-35.836
231.59,3391.3,-35.833
231.64,3389.5,-35.83
231.69,3387.7,-35.826
231.74,3385.9,-35.823
231.79,3384.1,-35.82
231.84,3382.4,-35.816
231.89,3380.6,-35.813
231.94,3378.8,-35.81
231.99,3377,-35.806
232.04,3375.2,-35.803
232.09,3373.4,-35.8
232.14,3371.6,-35.796
232.19,3369.8,-35.793
232.24,3368,-35.79
232.29,3366.2,-35.786
232.34,3364.5,-35.783
232.39,3362.7,-35.78
232.44,3360.9,-35.776
232.49,3359.1,-35.773
232.54,3357.3,-35.77
232.59,3355.5,-35.766
232.64,3353.7,-35.763
232.69,3351.9,-35.759
232.74,3350.1,-35.756
232.79,3348.4,-35.753
232.84,3346.6,-35.749
232.89,3344.8,-35.746
232.94,3343,-35.743
232.99,3341.2,-35.739
233.04,3339.4,-35.736
233.09,3337.6,-35.733
233.14,3335.9,-35.729
233.19,3334.1,-35.726
233.24,3332.3,-35.723
233.29,3330.5,-35.719
233.34,3328.7,-35.716
233.39,3326.9,-35.713
233.44,3325.1,-35.709
233.49,3323.4,-35.706
233.54,3321.6,-35.703
233.59,3319.8,-35.699
233.64,3318,-35.696
233.69,3316.2,-35.693
233.74,3314.4,-35.689
233.79,3312.6,-35.686
233.84,3310.9,-35.683
233.89,3309.1,-35.679
233.94,3307.3,-35.676
233.99,3305.5,-35.673
234.04,3303.7,-35.669
234.09,3301.9,-35.666
234.14,3300.2,-35.663
234.19,3298.4,-35.66
234.24,3296.6,-35.656
234.29,3294.8,-35.653
234.34,3293,-35.65
234.39,3291.2,-35.646
234.44,3289.5,-35.643
234.49,3287.7,-35.64
234.54,3285.9,-35.636
234.59,3284.1,-35.633
234.64,3282.3,-35.63
234.69,3280.6,-35.627
234.74,3278.8,-35.623
234.79,3277,-35.62
234.84,3275.2,-35.617
234.89,3273.4,-35.613
234.94,3271.6,-35.61
234.99,3269.9,-35.607
235.04,3268.1,-35.604
235.09,3266.3,-35.6
235.14,3264.5,-35.597
235.19,3262.7,-35.594
235.24,3261,-35.591
235.29,3259.2,-35.587
235.34,3257.4,-35.584
235.39,3255.6,-35.581
235.44,3253.8,-35.577
235.49,3252.1,-35.574
235.54,3250.3,-35.571
235.59,3248.5,-35.568
235.64,3246.7,-35.564
235.69,3245,-35.561
235.74,3243.2,-35.558
235.79,3241.4,-35.555
235.84,3239.6,-35.551
235.89,3237.8,-35.548
235.94,3236.1,-35.545
235.99,3234.3,-35.542
236.04,3232.5,-35.538
236.09,3230.7,-35.535
236.14,3229,-35.532
236.19,3227.2,-35.529
236.24,3225.4,-35.525
236.29,3223.6,-35.522
236.34,3221.9,-35.519
236.39,3220.1,-35.515
236.44,3218.3,-35.512
236.49,3216.5,-35.509
236.54,3214.8,-35.506
236.59,3213,-35.502
236.64,3211.2,-35.499
236.69,3209.4,-35.496
236.74,3207.7,-35.493
236.79,3205.9,-35.489
236.84,3204.1,-35.486
236.89,3202.3,-35.483
236.94,3200.6,-35.48
236.99,3198.8,-35.476
237.04,3197,-35.473
237.09,3195.2,-35.47
237.14,3193.5,-35.467
237.19,3191.7,-35.464
237.24,3189.9,-35.46
237.29,3188.1,-35.457
237.34,3186.4,-35.454
237.39,3184.6,-35.451
237.44,3182.8,-35.447
237.49,3181.1,-35.444
237.54,3179.3,-35.441
237.59,3177.5,-35.438
237.64,3175.7,-35.435
237.69,3174,-35.431
237.74,3172.2,-35.428
237.79,3170.4,-35.425
237.84,3168.7,-35.422
237.89,3166.9,-35.419
237.94,3165.1,-35.415
237.99,3163.3,-35.412
238.04,3161.6,-35.409
238.09,3159.8,-35.406
238.14,3158,-35.403
238.19,3156.3,-35.399
238.24,3154.5,-35.396
238.29,3152.7,-35.393
238.34,3150.9,-35.39
238.39,3149.2,-35.387
238.44,3147.4,-35.384
238.49,3145.6,-35.38
238.54,3143.9,-35.377
238.59,3142.1,-35.374
238.64,3140.3,-35.371
238.69,3138.6,-35.368
238.74,3136.8,-35.365
238.79,3135,-35.362
238.84,3133.3,-35.358
238.89,3131.5,-35.355
238.94,3129.7,-35.352
238.99,3128,-35.349
239.04,3126.2,-35.346
239.09,3124.4,-35.343
239.14,3122.7,-35.34
239.19,3120.9,-35.337
239.24,3119.1,-35.333
239.29,3117.4,-35.33
239.34,3115.6,-35.327
239.39,3113.8,-35.324
239.44,3112.1,-35.321
239.49,3110.3,-35.318
239.54,3108.5,-35.315
239.59,3106.8,-35.312
239.64,3105,-35.309
239.69,3103.2,-35.305
239.74,3101.5,-35.302
239.79,3099.7,-35.299
239.84,3097.9,-35.296
239.89,3096.2,-35.293
239.94,3094.4,-35.29
239.99,3092.6,-35.287
240.04,3090.9,-35.284
240.09,3089.1,-35.281
240.14,3087.3,-35.278
240.19,3085.6,-35.274
240.24,3083.8,-35.271
240.29,3082.1,-35.268
240.34,3080.3,-35.265
240.39,3078.5,-35.262
240.44,3076.8,-35.259
240.49,3075,-35.256
240.54,3073.2,-35.253
240.59,3071.5,-35.25
240.64,3069.7,-35.247
240.69,3068,-35.244
240.74,3066.2,-35.241
240.79,3064.4,-35.238
240.84,3062.7,-35.234
240.89,3060.9,-35.231
240.94,3059.1,-35.228
240.99,3057.4,-35.225
241.04,3055.6,-35.222
241.09,3053.9,-35.219
241.14,3052.1,-35.216
241.19,3050.3,-35.213
241.24,3048.6,-35.21
241.29,3046.8,-35.207
241.34,3045.1,-35.204
241.39,3043.3,-35.201
241.44,3041.5,-35.198
241.49,3039.8,-35.195
241.54,3038,-35.192
241.59,3036.3,-35.189
241.64,3034.5,-35.185
241.69,3032.7,-35.182
241.74,3031,-35.179
241.79,3029.2,-35.176
241.84,3027.5,-35.173
241.89,3025.7,-35.17
241.94,3023.9,-35.167
241.99,3022.2,-35.164
242.04,3020.4,-35.161
242.09,3018.7,-35.158
242.14,3016.9,-35.155
242.19,3015.2,-35.152
242.24,3013.4,-35.149
242.29,3011.6,-35.146
242.34,3009.9,-35.143
242.39,3008.1,-35.14
242.44,3006.4,-35.137
242.49,3004.6,-35.134
242.54,3002.9,-35.131
242.59,3001.1,-35.128
242.64,2999.3,-35.125
242.69,2997.6,-35.122
242.74,2995.8,-35.119
242.79,2994.1,-35.116
242.84,2992.3,-35.113
242.89,2990.6,-35.11
242.94,2988.8,-35.107
242.99,2987.1,-35.104
243.04,2985.3,-35.101
243.09,2983.5,-35.098
243.14,2981.8,-35.095
243.19,2980,-35.092
243.24,2978.3,-35.089
243.29,2976.5,-35.086
243.34,2974.8,-35.083
243.39,2973,-35.08
243.44,2971.3,-35.077
243.49,2969.5,-35.074
243.54,2967.8,-35.071
243.59,2966,-35.068
243.64,2964.3,-35.065
243.69,2962.5,-35.062
243.74,2960.7,-35.059
243.79,2959,-35.056
243.84,2957.2,-35.052
243.89,2955.5,-35.049
243.94,2953.7,-35.046
243.99,2952,-35.043
244.04,2950.2,-35.04
244.09,2948.5,-35.037
244.14,2946.7,-35.034
244.19,2945,-35.031
244.24,2943.2,-35.028
244.29,2941.5,-35.025
244.34,2939.7,-35.022
244.39,2938,-35.019
244.44,2936.2,-35.016
244.49,2934.5,-35.013
244.54,2932.7,-35.01
244.59,2931,-35.007
244.64,2929.2,-35.003
244.69,2927.5,-35
244.74,2925.7,-34.997
244.79,2924,-34.994
244.84,2922.2,-34.991
244.89,2920.5,-34.988
244.94,2918.7,-34.985
244.99,2917,-34.982
245.04,2915.2,-34.979
245.09,2913.5,-34.976
245.14,2911.7,-34.972
245.19,2910,-34.969
245.24,2908.2,-34.966
245.29,2906.5,-34.963
245.34,2904.7,-34.96
245.39,2903,-34.957
245.44,2901.2,-34.954
245.49,2899.5,-34.951
245.54,2897.7,-34.947
245.59,2896,-34.944
245.64,2894.2,-34.941
245.69,2892.5,-34.938
245.74,2890.8,-34.935
245.79,2889,-34.932
245.84,2887.3,-34.929
245.89,2885.5,-34.926
245.94,2883.8,-34.922
245.99,2882,-34.919
246.04,2880.3,-34.916
246.09,2878.5,-34.913
246.14,2876.8,-34.91
246.19,2875,-34.907
246.24,2873.3,-34.903
246.29,2871.5,-34.9
246.34,2869.8,-34.897
246.39,2868.1,-34.894
246.44,2866.3,-34.891
246.49,2864.6,-34.888
246.54,2862.8,-34.885
246.59,2861.1,-34.881
246.64,2859.3,-34.878
246.69,2857.6,-34.875
246.74,2855.8,-34.872
246.79,2854.1,-34.869
246.84,2852.4,-34.866
246.89,2850.6,-34.862
246.94,2848.9,-34.859
246.99,2847.1,-34.856
247.04,2845.4,-34.853
247.09,2843.6,-34.85
247.14,2841.9,-34.847
247.19,2840.2,-34.844
247.24,2838.4,-34.84
247.29,2836.7,-34.837
247.34,2834.9,-34.834
247.39,2833.2,-34.831
247.44,2831.5,-34.828
247.49,2829.7,-34.825
247.54,2828,-34.822
247.59,2826.2,-34.818
247.64,2824.5,-34.815
247.69,2822.7,-34.812
247.74,2821,-34.809
247.79,2819.3,-34.806
247.84,2817.5,-34.803
247.89,2815.8,-34.8
247.94,2814,-34.797
247.99,2812.3,-34.793
248.04,2810.6,-34.79
248.09,2808.8,-34.787
248.14,2807.1,-34.784
248.19,2805.3,-34.781
248.24,2803.6,-34.778
248.29,2801.9,-34.775
248.34,2800.1,-34.772
248.39,2798.4,-34.769
248.44,2796.7,-34.765
248.49,2794.9,-34.762
248.54,2793.2,-34.759
248.59,2791.4,-34.756
248.64,2789.7,-34.753
248.69,2788,-34.75
248.74,2786.2,-34.747
248.79,2784.5,-34.744
248.84,2782.8,-34.741
248.89,2781,-34.737
248.94,2779.3,-34.734
248.99,2777.5,-34.731
249.04,2775.8,-34.728
249.09,2774.1,-34.725
249.14,2772.3,-34.722
249.19,2770.6,-34.719
249.24,2768.9,-34.716
249.29,2767.1,-34.713
249.34,2765.4,-34.71
249.39,2763.7,-34.707
249.44,2761.9,-34.704
249.49,2760.2,-34.7
249.54,2758.5,-34.697
249.59,2756.7,-34.694
249.64,2755,-34.691
249.69,2753.2,-34.688
249.74,2751.5,-34.685
249.79,2749.8,-34.682
249.84,2748,-34.679
249.89,2746.3,-34.676
249.94,2744.6,-34.673
249.99,2742.8,-34.67
250.04,2741.1,-34.667
250.09,2739.4,-34.663
250.14,2737.6,-34.66
250.19,2735.9,-34.657
250.24,2734.2,-34.654
250.29,2732.4,-34.651
250.34,2730.7,-34.648
250.39,2729,-34.645
250.44,2727.2,-34.642
250.49,2725.5,-34.639
250.54,2723.8,-34.636
250.59,2722.1,-34.633
250.64,2720.3,-34.63
250.69,2718.6,-34.627
250.74,2716.9,-34.624
250.79,2715.1,-34.621
250.84,2713.4,-34.618
250.89,2711.7,-34.614
250.94,2709.9,-34.611
250.99,2708.2,-34.608
251.04,2706.5,-34.605
251.09,2704.7,-34.602
251.14,2703,-34.599
251.19,2701.3,-34.596
251.24,2699.6,-34.593
251.29,2697.8,-34.59
251.34,2696.1,-34.587
251.39,2694.4,-34.584
251.44,2692.6,-34.581
251.49,2690.9,-34.578
251.54,2689.2,-34.575
251.59,2687.5,-34.572
251.64,2685.7,-34.569
251.69,2684,-34.566
251.74,2682.3,-34.563
251.79,2680.5,-34.56
251.84,2678.8,-34.557
251.89,2677.1,-34.554
251.94,2675.4,-34.551
251.99,2673.6,-34.548
252.04,2671.9,-34.545
252.09,2670.2,-34.542
252.14,2668.4,-34.539
252.19,2666.7,-34.536
252.24,2665,-34.533
252.29,2663.3,-34.53
252.34,2661.5,-34.527
252.39,2659.8,-34.524
252.44,2658.1,-34.521
252.49,2656.4,-34.518
252.54,2654.6,-34.515
252.59,2652.9,-34.512
252.64,2651.2,-34.509
252.69,2649.5,-34.506
252.74,2647.7,-34.503
252.79,2646,-34.5
252.84,2644.3,-34.497
252.89,2642.6,-34.494
252.94,2640.8,-34.491
252.99,2639.1,-34.488
253.04,2637.4,-34.485
253.09,2635.7,-34.482
253.14,2633.9,-34.479
253.19,2632.2,-34.476
253.24,2630.5,-34.473
253.29,2628.8,-34.47
253.34,2627,-34.468
253.39,2625.3,-34.465
253.44,2623.6,-34.462
253.49,2621.9,-34.459
253.54,2620.1,-34.456
253.59,2618.4,-34.453
253.64,2616.7,-34.45
253.69,2615,-34.447
253.74,2613.3,-34.444
253.79,2611.5,-34.441
253.84,2609.8,-34.438
253.89,2608.1,-34.435
253.94,2606.4,-34.432
253.99,2604.7,-34.429
254.04,2602.9,-34.427
254.09,2601.2,-34.424
254.14,2599.5,-34.421
254.19,2597.8,-34.418
254.24,2596,-34.415
254.29,2594.3,-34.412
254.34,2592.6,-34.409
254.39,2590.9,-34.406
254.44,2589.2,-34.403
254.49,2587.4,-34.4
254.54,2585.7,-34.397
254.59,2584,-34.395
254.64,2582.3,-34.392
254.69,2580.6,-34.389
254.74,2578.8,-34.386
254.79,2577.1,-34.383
254.84,2575.4,-34.38
254.89,2573.7,-34.377
254.94,2572,-34.374
254.99,2570.2,-34.371
255.04,2568.5,-34.368
255.09,2566.8,-34.366
255.14,2565.1,-34.363
255.19,2563.4,-34.36
255.24,2561.7,-34.357
255.29,2559.9,-34.354
255.34,2558.2,-34.351
255.39,2556.5,-34.348
255.44,2554.8,-34.345
255.49,2553.1,-34.343
255.54,2551.4,-34.34
255.59,2549.6,-34.337
255.64,2547.9,-34.334
255.69,2546.2,-34.331
255.74,2544.5,-34.328
255.79,2542.8,-34.325
255.84,2541.1,-34.322
255.89,2539.3,-34.32
255.94,2537.6,-34.317
255.99,2535.9,-34.314
256.04,2534.2,-34.311
256.09,2532.5,-34.308
256.14,2530.8,-34.305
256.19,2529,-34.302
256.24,2527.3,-34.3
256.29,2525.6,-34.297
256.34,2523.9,-34.294
256.39,2522.2,-34.291
256.44,2520.5,-34.288
256.49,2518.8,-34.285
256.54,2517,-34.283
256.59,2515.3,-34.28
256.64,2513.6,-34.277
256.69,2511.9,-34.274
256.74,2510.2,-34.271
256.79,2508.5,-34.268
256.84,2506.8,-34.266
256.89,2505,-34.263
256.94,2503.3,-34.26
256.99,2501.6,-34.257
257.04,2499.9,-34.254
257.09,2498.2,-34.251
257.14,2496.5,-34.249
257.19,2494.8,-34.246
257.24,2493.1,-34.243
257.29,2491.3,-34.24
257.34,2489.6,-34.237
257.39,2487.9,-34.235
257.44,2486.2,-34.232
257.49,2484.5,-34.229
257.54,2482.8,-34.226
257.59,2481.1,-34.223
257.64,2479.4,-34.22
257.69,2477.7,-34.217
257.74,2475.9,-34.215
257.79,2474.2,-34.212
257.84,2472.5,-34.209
257.89,2470.8,-34.206
257.94,2469.1,-34.203
257.99,2467.4,-34.2
258.04,2465.7,-34.197
258.09,2464,-34.195
258.14,2462.3,-34.192
258.19,2460.6,-34.189
258.24,2458.8,-34.186
258.29,2457.1,-34.183
258.34,2455.4,-34.18
258.39,2453.7,-34.177
258.44,2452,-34.174
258.49,2450.3,-34.172
258.54,2448.6,-34.169
258.59,2446.9,-34.166
258.64,2445.2,-34.163
258.69,2443.5,-34.16
258.74,2441.8,-34.157
258.79,2440.1,-34.154
258.84,2438.3,-34.151
258.89,2436.6,-34.148
258.94,2434.9,-34.146
258.99,2433.2,-34.143
259.04,2431.5,-34.14
259.09,2429.8,-34.137
259.14,2428.1,-34.134
259.19,2426.4,-34.131
259.24,2424.7,-34.128
259.29,2423,-34.125
259.34,2421.3,-34.122
259.39,2419.6,-34.119
259.44,2417.9,-34.116
259.49,2416.2,-34.114
259.54,2414.5,-34.111
259.59,2412.7,-34.108
259.64,2411,-34.105
259.69,2409.3,-34.102
259.74,2407.6,-34.099
259.79,2405.9,-34.096
259.84,2404.2,-34.093
259.89,2402.5,-34.09
259.94,2400.8,-34.087
259.99,2399.1,-34.084
260.04,2397.4,-34.081
260.09,2395.7,-34.078
260.14,2394,-34.075
260.19,2392.3,-34.072
260.24,2390.6,-34.069
260.29,2388.9,-34.066
260.34,2387.2,-34.063
260.39,2385.5,-34.06
260.44,2383.8,-34.058
260.49,2382.1,-34.055
260.54,2380.4,-34.052
260.59,2378.7,-34.049
260.64,2377,-34.046
260.69,2375.3,-34.043
260.74,2373.6,-34.04
260.79,2371.9,-34.037
260.84,2370.2,-34.034
260.89,2368.5,-34.031
260.94,2366.8,-34.028
260.99,2365.1,-34.025
261.04,2363.4,-34.022
261.09,2361.7,-34.019
261.14,2360,-34.016
261.19,2358.2,-34.013
261.24,2356.5,-34.01
261.29,2354.8,-34.007
261.34,2353.1,-34.004
261.39,2351.4,-34.001
261.44,2349.7,-33.998
261.49,2348,-33.995
261.54,2346.3,-33.992
261.59,2344.6,-33.989
261.64,2342.9,-33.986
261.69,2341.3,-33.983
